ParkName,ParkCode,LocationID,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,ChannelTypeDescr,tbl_TransectSpacingInterval_Season,ChannelTypeSampledLength_m,NumberOfTransects,TransectSpacingInterval_m
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,Mainstem,Stretch bndry at confluence w/ small side channel. Reach lower end at 2nd riffle above bndry. Upper end below next riffle. Upper and lower ends flagged on river right.,Jack's Fork,,Shannon,123,JACKM03,320,716.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct01,2014,10/1/2014 0:00:00,10/1/2014 0:00:00,,main,The channel that contains the majority of flow,2014,385,9,38.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,Mainstem,Stretch bndry at confluence w/ small side channel. Reach lower end at 2nd riffle above bndry. Upper end below next riffle. Upper and lower ends flagged on river right.,Jack's Fork,,Shannon,123,JACKM03,320,716.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep22,2016,9/22/2016 0:00:00,9/22/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,320,11,32.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,Mainstem,Stretch bndry at confluence w/ small side channel. Reach lower end at 2nd riffle above bndry. Upper end below next riffle. Upper and lower ends flagged on river right.,Jack's Fork,,Shannon,123,JACKM03,320,716.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep20,2018,9/20/2018 0:00:00,9/20/2018 0:00:00,,main,The channel that contains the majority of flow,2018,385,10,38.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHJM03,Mainstem,Stretch bndry at confluence w/ small side channel. Reach lower end at 2nd riffle above bndry. Upper end below next riffle. Upper and lower ends flagged on river right.,Jack's Fork,,Shannon,123,JACKM03,320,716.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep07,2022,9/7/2022 0:00:00,9/7/2022 0:00:00,Only took 10 habitat transects at JACKM03. Transect 10 was at the new upper boundary flag.,main,The channel that contains the majority of flow,2022,213,10,21.30
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT01,Tributary,Flat Rock Creek ; Lower boundary of reach located at 2nd riffle upstream of confluence with Jacks Fork,Flat Rock Hollow,Flat Rock Hollow,Shannon,907,JACKT01,150,13.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT06,2006,10/6/2006 0:00:00,10/6/2006 0:00:00,,main,The channel that contains the majority of flow,2006,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT02,Tributary,,Water Branch,Water Branch,Shannon,542,JACKT02,150,29.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct01,2007,10/1/2007 0:00:00,10/2/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct13,2009,10/13/2009 0:00:00,10/13/2009 0:00:00,Shawnee Creek - Reach starts upstream of horse crossing.,main,The channel that contains the majority of flow,2009,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct02,2012,10/2/2012 0:00:00,10/2/2012 0:00:00,,main,The channel that contains the majority of flow,2012,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct02,2014,10/2/2014 0:00:00,10/2/2014 0:00:00,,main,The channel that contains the majority of flow,2014,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep21,2016,9/21/2016 0:00:00,9/21/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Oct02,2018,10/2/2018 0:00:00,10/2/2018 0:00:00,,main,The channel that contains the majority of flow,2018,150,11,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHJT03,Tributary,Shawnee Creek - reach starts upstream of horse crossing,Shawnee Creek,Shawnee,Shannon,699,JACKT03,150,52.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep13,2022,9/13/2022 0:00:00,9/13/2022 0:00:00,,main,The channel that contains the majority of flow,2022,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul24,2007,7/24/2007 0:00:00,7/25/2007 0:00:00,,main,The channel that contains the majority of flow,2007,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul24,2008,7/24/2008 0:00:00,7/24/2008 0:00:00,,main,The channel that contains the majority of flow,2008,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,OZRSSPRNGS2009Aug25,2009,8/25/2009 0:00:00,8/25/2009 0:00:00,This was the last event for the 2009 season.  Alley Spring only rescheduled from flood event of late July 09,main,The channel that contains the majority of flow,2009,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,main,The channel that contains the majority of flow,2010,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,The channel that contains the majority of flow,2011,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul24,2012,7/24/2012 0:00:00,7/24/2012 0:00:00,,main,The channel that contains the majority of flow,2012,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/6/2013 0:00:00,,main,The channel that contains the majority of flow,2013,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,2014,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,The channel that contains the majority of flow,2014,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,7/27/2015 0:00:00,,main,The channel that contains the majority of flow,2015,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul29,2015,7/29/2015 0:00:00,7/29/2015 0:00:00,,main,The channel that contains the majority of flow,2015,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/26/2016 0:00:00,,main,The channel that contains the majority of flow,2016,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul25,2017,7/25/2017 0:00:00,7/25/2017 0:00:00,,main,The channel that contains the majority of flow,2017,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul25,2018,7/25/2018 0:00:00,7/25/2018 0:00:00,,main,The channel that contains the majority of flow,2018,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,7/30/2019 0:00:00,,main,The channel that contains the majority of flow,2019,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE01,Spring,,Alley Spring,,Shannon,,OZARSPRALL,190,,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,8/3/2022 0:00:00,OZRSSprngs2022Jul27,2022,7/27/2022 0:00:00,7/27/2022 0:00:00,Water levels about average,main,The channel that contains the majority of flow,2022,190,11,19.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul30,2007,7/30/2007 0:00:00,7/30/2007 0:00:00,,main,The channel that contains the majority of flow,2007,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul24,2008,7/24/2008 0:00:00,7/24/2008 0:00:00,,main,The channel that contains the majority of flow,2008,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,7/28/2009 0:00:00,,main,The channel that contains the majority of flow,2009,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/27/2010 0:00:00,,main,The channel that contains the majority of flow,2010,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul28,2011,7/28/2011 0:00:00,7/28/2011 0:00:00,,main,The channel that contains the majority of flow,2011,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul26,2012,7/26/2012 0:00:00,8/8/2012 0:00:00,,main,The channel that contains the majority of flow,2012,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Sep16,2013,9/16/2013 0:00:00,9/16/2013 0:00:00,,main,The channel that contains the majority of flow,2013,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul31,2014,7/31/2014 0:00:00,7/31/2014 0:00:00,,main,The channel that contains the majority of flow,2014,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul28,2015,7/28/2015 0:00:00,7/29/2015 0:00:00,,main,The channel that contains the majority of flow,2015,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul28,2016,7/28/2016 0:00:00,7/28/2016 0:00:00,,main,The channel that contains the majority of flow,2016,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul27,2017,7/27/2017 0:00:00,7/27/2017 0:00:00,,main,The channel that contains the majority of flow,2017,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/23/2018 0:00:00,,main,The channel that contains the majority of flow,2018,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul30,2019,7/30/2019 0:00:00,7/30/2019 0:00:00,,main,The channel that contains the majority of flow,2019,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSprngs2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,OZRSSprngs2020Aug03,2020,8/3/2020 0:00:00,8/3/2020 0:00:00,Veg & some Habitat sampled at Big spring as an extra sample. No fish collected.,main,The channel that contains the majority of flow,2020,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE02,Spring,,Big Spring,,Carter,,OZARSPRBIG,460,,OZRSSprngs2021Aug03,2021,8/3/2021 0:00:00,8/6/2021 0:00:00,OZRSSprngs2021Aug05,2021,8/5/2021 0:00:00,8/6/2021 0:00:00,,main,The channel that contains the majority of flow,2021,460,11,46.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Aug01,2007,8/1/2007 0:00:00,8/1/2007 0:00:00,,main,The channel that contains the majority of flow,2007,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul22,2008,7/22/2008 0:00:00,7/23/2008 0:00:00,,main,The channel that contains the majority of flow,2008,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul29,2009,7/29/2009 0:00:00,7/29/2009 0:00:00,,main,The channel that contains the majority of flow,2009,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul29,2010,7/29/2010 0:00:00,7/29/2010 0:00:00,,main,The channel that contains the majority of flow,2010,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/26/2011 0:00:00,,main,The channel that contains the majority of flow,2011,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/23/2012 0:00:00,,main,The channel that contains the majority of flow,2012,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Aug30,2013,8/30/2013 0:00:00,8/30/2013 0:00:00,,main,The channel that contains the majority of flow,2013,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/29/2014 0:00:00,,main,The channel that contains the majority of flow,2014,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,7/27/2015 0:00:00,,main,The channel that contains the majority of flow,2015,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul28,2016,7/28/2016 0:00:00,7/28/2016 0:00:00,,main,The channel that contains the majority of flow,2016,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/24/2017 0:00:00,,main,The channel that contains the majority of flow,2017,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSPRNGS2018Jul23,2018,7/23/2018 0:00:00,7/26/2018 0:00:00,OZRSSPRNGS2018Jul25,2018,7/25/2018 0:00:00,7/25/2018 0:00:00,,main,The channel that contains the majority of flow,2018,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSprngs2019Jul29,2019,7/29/2019 0:00:00,9/5/2019 0:00:00,OZRSSprngs2019Jul31,2019,7/31/2019 0:00:00,7/31/2019 0:00:00,,main,The channel that contains the majority of flow,2019,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSprngs2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,OZRSSprngs2020Jul29,2020,7/29/2020 0:00:00,8/3/2020 0:00:00,Veg Habitat & Inverts for Blue completed on 7/29/20; Inverts for Round sampled on 7/29/20 but Veg Habitat sampled on 8/3/20. No fish sampled at either spring due to COVID19,main,The channel that contains the majority of flow,2020,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE03,Spring,,Blue Spring,,Shannon,,OZARSPRBLU,160,,OZRSSprngs2023Aug01,2023,8/1/2023 0:00:00,8/2/2023 0:00:00,OZRSSprngs2023Aug02,2023,8/2/2023 0:00:00,8/2/2023 0:00:00,,main,The channel that contains the majority of flow,2023,160,11,16.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2007Jul23,2007,7/23/2007 0:00:00,8/1/2007 0:00:00,OZRSSPRNGS2007Jul25,2007,7/25/2007 0:00:00,7/25/2007 0:00:00,,main,The channel that contains the majority of flow,2007,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2008Jul21,2008,7/21/2008 0:00:00,7/25/2008 0:00:00,OZRSSPRNGS2008Jul23,2008,7/23/2008 0:00:00,7/23/2008 0:00:00,,main,The channel that contains the majority of flow,2008,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2009Jul27,2009,7/27/2009 0:00:00,8/7/2009 0:00:00,OZRSSPRNGS2009Jul28,2009,7/28/2009 0:00:00,7/29/2009 0:00:00,,main,The channel that contains the majority of flow,2009,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2010Jul26,2010,7/26/2010 0:00:00,7/29/2010 0:00:00,OZRSSPRNGS2010Jul29,2010,7/29/2010 0:00:00,7/29/2010 0:00:00,,main,The channel that contains the majority of flow,2010,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2011Jul25,2011,7/25/2011 0:00:00,7/29/2011 0:00:00,OZRSSPRNGS2011Jul27,2011,7/27/2011 0:00:00,7/27/2011 0:00:00,,main,The channel that contains the majority of flow,2011,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2012Jul23,2012,7/23/2012 0:00:00,7/27/2012 0:00:00,OZRSSPRNGS2012Jul25,2012,7/25/2012 0:00:00,7/25/2012 0:00:00,,main,The channel that contains the majority of flow,2012,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2013Jul29,2013,7/29/2013 0:00:00,9/16/2013 0:00:00,OZRSSPRNGS2013Sep13,2013,9/13/2013 0:00:00,9/13/2013 0:00:00,,main,The channel that contains the majority of flow,2013,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2014Jul28,2014,7/28/2014 0:00:00,7/31/2014 0:00:00,OZRSSPRNGS2014Jul30,2014,7/30/2014 0:00:00,7/30/2014 0:00:00,,main,The channel that contains the majority of flow,2014,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2015Jul27,2015,7/27/2015 0:00:00,8/6/2015 0:00:00,OZRSSPRNGS2015Aug06,2015,8/6/2015 0:00:00,8/6/2015 0:00:00,,main,The channel that contains the majority of flow,2015,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2016Jul25,2016,7/25/2016 0:00:00,7/28/2016 0:00:00,OZRSSPRNGS2016Jul27,2016,7/27/2016 0:00:00,7/27/2016 0:00:00,,main,The channel that contains the majority of flow,2016,150,11,15.00
Ozark National Scenic Riverways - SPRINGS,OZRS,OZRSSPRNGSSITE04,Spring,,Pulltite Spring,,Shannon,,OZARSPRPUL,150,,OZRSSPRNGS2017Jul24,2017,7/24/2017 0:00:00,7/27/2017 0:00:00,OZRSSPRNGS2017Jul26,2017,7/26/2017 0:00:00,7/26/2017 0:00:00,,main,The channel that contains the majority of flow,2017,150,11,15.00
