ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,tbl_BankMeasurementInfo_Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,7,R,Right,2022,3,>60 degrees,2,50-80%,3,2.1-3 meter,10,Gravel/sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,8,L,Left,2022,3,>60 degrees,1,>80%,5,>4 meter,2,Boulder/cobble,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,8,R,Right,2022,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,9,L,Left,2022,3,>60 degrees,4,<20%,5,>4 meter,1,Bedrock/artificial,0,0,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,9,R,Right,2022,2,31-60 degrees,2,50-80%,1,0-1 meter,8,Sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,10,L,Left,2022,2,31-60 degrees,1,>80%,4,3.1-4 meter,10,Gravel/sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,10,R,Right,2022,1,0-30 degrees,2,50-80%,2,1.1-2 meter,8,Sand,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,11,L,Left,2022,3,>60 degrees,3,20-49%,5,>4 meter,1,Bedrock/artificial,0,-1,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT14,14,Tributary,Sinking  Creek - site begins ~100meters upstream of Bridge,Sinking Creek,Sinking,Shannon,463,CURRT14,500,326,OZARRMFISH2022Aug29,2022,8/29/2022 0:00,9/22/2022 0:00,OZARRMFISH2022Sep08,9/8/2022 0:00,9/8/2022 0:00,Awesome Day.,main,The channel that contains the majority of flow,11,R,Right,2022,1,0-30 degrees,2,50-80%,1,0-1 meter,8,Sand,-1,0,-1,0,0,4m gravel bar.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,1,L,Left,2012,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,0,0,-1,0,0,5.6m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,1,R,Right,2012,3,>60 degrees,2,50-80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,3.8m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,2,L,Left,2012,3,>60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,-1,-1,0,0,0,12.0m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,2,R,Right,2012,3,>60 degrees,2,50-80%,3,2.1-3 meter,1,Bedrock/artificial,-1,-1,0,0,0,5.2m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,3,L,Left,2012,2,31-60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,-1,-1,0,0,0,7.6m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,3,R,Right,2012,3,>60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,6.0m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,4,L,Left,2012,2,31-60 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,-1,-1,0,0,0,19.8m island. 7.1m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,4,R,Right,2012,3,>60 degrees,2,50-80%,3,2.1-3 meter,5,Silt,-1,-1,0,0,0,5.4m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,5,L,Left,2012,2,31-60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,-1,0,-1,0,0,30.6m island. 7.2 gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,5,R,Right,2012,3,>60 degrees,2,50-80%,2,1.1-2 meter,1,Bedrock/artificial,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,6,L,Left,2012,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,-1,0,0,0,41m island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,6,R,Right,2012,3,>60 degrees,2,50-80%,3,2.1-3 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,7,L,Left,2012,2,31-60 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,-1,-1,0,0,36.4m island. 6.3m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,7,R,Right,2012,3,>60 degrees,2,50-80%,3,2.1-3 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,8,L,Left,2012,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,41.4m island. 5.9m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,8,R,Right,2012,3,>60 degrees,1,>80%,3,2.1-3 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,9,L,Left,2012,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,34m island. 7m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,9,R,Right,2012,2,31-60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,10,L,Left,2012,2,31-60 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,20.3m  gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,10,R,Right,2012,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,5.2m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,11,L,Left,2012,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,13m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFISH2012Sep24,2012,9/24/2012 0:00,10/18/2012 0:00,OZARRMFish2012Sep24,9/24/2012 0:00,9/25/2012 0:00,,main,The channel that contains the majority of flow,11,R,Right,2012,1,0-30 degrees,1,>80%,1,0-1 meter,5,Silt,-1,-1,0,0,0,16.9m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,1,L,Left,2016,2,31-60 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,1,R,Right,2016,3,>60 degrees,1,>80%,3,2.1-3 meter,8,Sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,2,L,Left,2016,1,0-30 degrees,1,>80%,2,1.1-2 meter,5,Silt,0,-1,-1,0,0,14.0 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,2,R,Right,2016,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,3,L,Left,2016,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,0,-1,-1,0,0,23.5 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,3,R,Right,2016,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,4,L,Left,2016,2,31-60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,-1,0,-1,0,0,32.5 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,4,R,Right,2016,3,>60 degrees,2,50-80%,5,>4 meter,1,Bedrock/artificial,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,5,L,Left,2016,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,0,-1,-1,0,0,35.0 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,5,R,Right,2016,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,6,L,Left,2016,2,31-60 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,-1,-1,0,0,0,38.0 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,6,R,Right,2016,3,>60 degrees,2,50-80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,7,L,Left,2016,1,0-30 degrees,1,>80%,2,1.1-2 meter,10,Gravel/sand,0,-1,-1,0,0,48.5 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,7,R,Right,2016,3,>60 degrees,2,50-80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,8,L,Left,2016,1,0-30 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,0,-1,-1,0,0,45.5 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,8,R,Right,2016,3,>60 degrees,1,>80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,9,L,Left,2016,1,0-30 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,0,-1,-1,0,0,38.0 m Island
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT15,15,Tributary,Reach begins ~50meters  upstream of confluence with Current River,Big Creek (W),Big West,Shannon,734,CURRT15,150,334,OZARRMFish2016Sep19,2016,9/19/2016 0:00,10/13/2016 0:00,OZARRMFish2016Sep19,9/19/2016 0:00,9/19/2016 0:00,,Main,The channel that contains the majority of flow,9,R,Right,2016,2,31-60 degrees,2,50-80%,2,1.1-2 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,1,L,Left,2014,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,1,R,Right,2014,3,>60 degrees,2,50-80%,4,3.1-4 meter,10,Gravel/sand,-1,-1,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,2,L,Left,2014,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,-1,-1,0,0,0,5m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,2,R,Right,2014,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,-1,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,3,L,Left,2014,2,31-60 degrees,1,>80%,2,1.1-2 meter,8,Sand,-1,-1,0,0,0,6.5m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,3,R,Right,2014,3,>60 degrees,1,>80%,4,3.1-4 meter,5,Silt,-1,-1,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT16,16,Tributary,,Big Creek (E),Big East,Shannon,856,CURRT16,150,152,OZARRMFISH2014Sep22,2014,9/22/2014 0:00,10/16/2014 0:00,OZARRMFish2014Oct07,10/7/2014 0:00,10/7/2014 0:00,,main,The channel that contains the majority of flow,4,L,Left,2014,2,31-60 degrees,1,>80%,2,1.1-2 meter,8,Sand,0,-1,-1,0,0,9m gravel bar
