Plot,EventDate,ContactName
TAPR212,Jun 19 2002,JTC
TAPR212,Jun 19 2002,WOW
TAPR212,May 17 2014,KEM
TAPR212,May 17 2014,RDG
TAPR212,May 21 2018,CCY
TAPR212,May 21 2018,HLW
TAPR212,May 23 2010,CSG
TAPR212,May 23 2010,MFS
TAPR213,May 14 2014,DGP
TAPR213,May 14 2014,DWL
TAPR213,May 14 2014,KEM
TAPR213,May 14 2014,RDG
TAPR213,May 17 2005,BAH
TAPR213,May 17 2005,DGP
TAPR213,May 17 2005,HJE
TAPR213,May 17 2005,JTC
TAPR213,May 24 2010,CSG
TAPR213,May 24 2010,MFS
TAPR213,May 24 2018,MER
TAPR213,May 24 2018,SAL
TAPR213,May 29 2002,JTC
TAPR213,May 29 2002,KEM
TAPR213,May 29 2002,KSW
TAPR213,May 29 2002,WOW
TAPR214,May 11 2010,CSG
TAPR214,May 11 2010,MFS
TAPR214,May 17 2005,BAH
TAPR214,May 17 2005,HJE
TAPR214,May 17 2005,JTC
TAPR214,May 17 2014,DGP
TAPR214,May 17 2014,DWL
TAPR214,May 22 2002,JTC
TAPR214,May 22 2002,KEM
TAPR214,May 22 2002,LPT
TAPR214,May 22 2002,NLH
TAPR214,May 24 2018,MER
TAPR214,May 24 2018,SAL
TAPR215,May 11 2004,DGP
TAPR215,May 11 2004,JTC
TAPR215,May 11 2004,KSH
TAPR215,May 14 2014,DGP
TAPR215,May 14 2014,DWL
TAPR215,May 14 2014,RDG
TAPR215,May 24 2010,CSG
TAPR215,May 24 2018,MER
TAPR215,May 24 2018,SAL
TAPR215,May 29 2002,JTC
TAPR215,May 29 2002,KEM
TAPR215,May 29 2002,KSW
TAPR215,May 29 2002,WOW
TAPR216,May 13 2010,CSG
TAPR216,May 13 2010,MFS
TAPR216,May 18 2007,CMD
TAPR216,May 18 2007,HJE
TAPR216,May 18 2014,KEM
TAPR216,May 18 2014,RDG
TAPR216,May 24 2018,MER
TAPR216,May 24 2018,SAL
TAPR216,May 28 2002,DGP
TAPR216,May 28 2002,JTC
TAPR216,May 28 2002,KEM
TAPR216,May 28 2002,KSW
TAPR216,May 28 2002,WOW
TAPR217,May 15 2010,CSG
TAPR217,May 15 2010,MFS
TAPR217,May 17 2014,KEM
TAPR217,May 17 2014,RDG
TAPR217,May 18 2005,BAH
TAPR217,May 18 2005,DGP
TAPR217,May 18 2005,HJE
TAPR217,May 18 2005,JTC
TAPR217,May 22 2018,CCY
TAPR217,May 22 2018,HLW
TAPR217,May 31 2002,JTC
TAPR217,May 31 2002,KEM
TAPR217,May 31 2002,KSW
TAPR217,May 31 2002,WOW
TAPR218,Jun  2 2002,JTC
TAPR218,Jun  2 2002,KEM
TAPR218,Jun  2 2002,WOW
TAPR218,May 12 2010,CSG
TAPR218,May 12 2010,MFS
TAPR218,May 14 2014,KEM
TAPR218,May 14 2014,RDG
TAPR218,May 19 2006,BAH
TAPR218,May 19 2006,DGP
TAPR218,May 19 2006,HJE
TAPR218,May 25 2018,MER
TAPR218,May 25 2018,SAL
TAPR219,Jun  6 2008,JTC
TAPR219,Jun  6 2008,MSW
TAPR219,May 11 2004,JTC
TAPR219,May 11 2004,KSH
TAPR219,May 12 2010,CSG
TAPR219,May 12 2010,MFS
TAPR219,May 14 2014,KEM
TAPR219,May 14 2014,RDG
TAPR219,May 17 2005,BAH
TAPR219,May 17 2005,DGP
TAPR219,May 17 2005,HJE
TAPR219,May 17 2005,JTC
TAPR219,May 18 2007,CMD
TAPR219,May 18 2007,HJE
TAPR219,May 19 2006,BAH
TAPR219,May 19 2006,HJE
TAPR219,May 23 2018,CCY
TAPR219,May 23 2018,HLW
TAPR219,May 29 2002,DGP
TAPR219,May 29 2002,JTC
TAPR219,May 29 2002,KEM
TAPR22,Jun  3 2002,DGP
TAPR22,Jun  3 2002,JTC
TAPR22,Jun  3 2002,KSW
TAPR22,Jun  4 2008,JTC
TAPR22,Jun  4 2008,MSW
TAPR22,Jun  5 2001,BDW
TAPR22,Jun  5 2001,DGP
TAPR22,Jun  5 2001,JSR
TAPR22,Jun  5 2001,WOW
TAPR22,May 19 2014,RDG
TAPR22,May 21 2010,CSG
TAPR22,May 21 2010,MFS
TAPR22,May 26 2018,CCY
TAPR22,May 26 2018,HLW
TAPR220,Jun  6 2008,JTC
TAPR220,Jun  6 2008,MSW
TAPR220,May 11 2010,CSG
TAPR220,May 11 2010,MFS
TAPR220,May 12 2004,JTC
TAPR220,May 12 2004,KSH
TAPR220,May 16 2006,BAH
TAPR220,May 16 2006,HJE
TAPR220,May 16 2006,JTC
TAPR220,May 17 2005,BAH
TAPR220,May 17 2005,HJE
TAPR220,May 17 2005,JTC
TAPR220,May 17 2014,DGP
TAPR220,May 17 2014,DWL
TAPR220,May 18 2007,CMD
TAPR220,May 18 2007,HJE
TAPR220,May 22 2002,JTC
TAPR220,May 22 2002,KEM
TAPR220,May 22 2002,LPT
TAPR220,May 22 2002,NLH
TAPR220,May 24 2018,MER
TAPR220,May 24 2018,SAL
TAPR221,May 12 2010,CSG
TAPR221,May 12 2010,MFS
TAPR221,May 14 2014,KEM
TAPR221,May 14 2014,RDG
TAPR221,May 19 2006,BAH
TAPR221,May 19 2006,HJE
TAPR221,May 23 2018,CCY
TAPR221,May 23 2018,HLW
TAPR221,May 29 2002,JTC
TAPR221,May 29 2002,KEM
TAPR221,May 29 2002,KSW
TAPR221,May 29 2002,WOW
TAPR222,May 11 2010,CSG
TAPR222,May 11 2010,MFS
TAPR222,May 12 2004,DGP
TAPR222,May 12 2004,JTC
TAPR222,May 12 2004,KSH
TAPR222,May 14 2014,DGP
TAPR222,May 14 2014,DWL
TAPR222,May 14 2014,KEM
TAPR222,May 14 2014,RDG
TAPR222,May 23 2018,BST
TAPR222,May 23 2018,MFS
TAPR222,May 28 2002,DGP
TAPR222,May 28 2002,JTC
TAPR222,May 28 2002,KEM
TAPR222,May 28 2002,KSW
TAPR222,May 28 2002,WOW
TAPR223,May 14 2010,CSG
TAPR223,May 14 2010,MFS
TAPR223,May 18 2007,CMD
TAPR223,May 18 2007,HJE
TAPR223,May 22 2002,JTC
TAPR223,May 22 2002,KEM
TAPR223,May 22 2002,LPT
TAPR223,May 22 2002,NLH
TAPR223,May 24 2018,MER
TAPR223,May 24 2018,SAL
TAPR224,May 11 2010,CSG
TAPR224,May 11 2010,MFS
TAPR224,May 14 2014,DWL
TAPR224,May 14 2014,KEM
TAPR224,May 14 2014,RDG
TAPR224,May 16 2006,HJE
TAPR224,May 16 2006,JTC
TAPR224,May 23 2018,BST
TAPR224,May 23 2018,MFS
TAPR224,May 28 2002,JTC
TAPR224,May 28 2002,KEM
TAPR224,May 28 2002,KSW
TAPR224,May 28 2002,WOW
TAPR225,May 17 2014,DGP
TAPR225,May 17 2014,DWL
TAPR225,May 17 2014,KEM
TAPR225,May 17 2014,RDG
TAPR225,May 22 2018,CCY
TAPR225,May 22 2018,HLW
TAPR225,May 24 2010,CSG
TAPR225,May 24 2010,MFS
TAPR225,May 27 2004,JTC
TAPR225,May 27 2004,KSH
TAPR225,May 27 2004,PLB
TAPR225,May 31 2002,JTC
TAPR225,May 31 2002,KEM
TAPR225,May 31 2002,KSW
TAPR225,May 31 2002,WOW
TAPR226,Jun  3 2008,JTC
TAPR226,Jun  3 2008,MSW
TAPR226,May 14 2010,CSG
TAPR226,May 14 2010,MFS
TAPR226,May 14 2014,DWL
TAPR226,May 14 2014,KEM
TAPR226,May 14 2014,RDG
TAPR226,May 23 2018,MER
TAPR226,May 23 2018,SAL
TAPR226,May 28 2002,DGP
TAPR226,May 28 2002,JTC
TAPR226,May 28 2002,KEM
TAPR226,May 28 2002,KSW
TAPR226,May 28 2002,WOW
TAPR227,Jun 19 2002,JTC
TAPR227,Jun 19 2002,WOW
TAPR227,May 16 2004,JTC
TAPR227,May 16 2004,KSH
TAPR227,May 17 2014,KEM
TAPR227,May 17 2014,RDG
TAPR227,May 21 2018,CCY
TAPR227,May 21 2018,HLW
TAPR227,May 23 2010,CSG
TAPR227,May 23 2010,MFS
TAPR228,Jun 12 2002,DGP
TAPR228,Jun 12 2002,JTC
TAPR228,Jun 12 2002,KSW
TAPR228,May 12 2004,DGP
TAPR228,May 12 2004,JTC
TAPR228,May 12 2004,KSH
TAPR228,May 12 2010,CSG
TAPR228,May 12 2010,MFS
TAPR228,May 13 2014,KEM
TAPR228,May 13 2014,RDG
TAPR228,May 25 2018,MER
TAPR228,May 25 2018,SAL
TAPR229,Jun  3 2008,JTC
TAPR229,Jun  3 2008,MSW
TAPR229,May 14 2010,CSG
TAPR229,May 14 2010,MFS
TAPR229,May 14 2014,DGP
TAPR229,May 14 2014,DWL
TAPR229,May 14 2014,KEM
TAPR229,May 14 2014,RDG
TAPR229,May 23 2018,MER
TAPR229,May 23 2018,SAL
TAPR229,May 29 2002,DGP
TAPR229,May 29 2002,JTC
TAPR229,May 29 2002,KEM
TAPR23,Jun  4 2001,BDW
TAPR23,Jun  4 2001,DGP
TAPR23,Jun  4 2001,JSR
TAPR23,Jun  4 2001,WOW
TAPR23,Jun  7 2008,JTC
TAPR23,Jun  7 2008,MSW
TAPR23,Jun 12 2002,DGP
TAPR23,Jun 12 2002,JTC
TAPR23,Jun 12 2002,KSW
TAPR23,May 19 2014,DWL
TAPR23,May 19 2014,RDG
TAPR23,May 21 2010,CSG
TAPR23,May 21 2010,MFS
TAPR23,May 26 2018,CCY
TAPR23,May 26 2018,HLW
TAPR230,Jun 19 2002,JTC
TAPR230,Jun 19 2002,WOW
TAPR230,May 17 2014,KEM
TAPR230,May 17 2014,RDG
TAPR230,May 18 2006,BAH
TAPR230,May 18 2006,DGP
TAPR230,May 18 2006,HJE
TAPR230,May 18 2006,JTC
TAPR230,May 23 2010,CSG
TAPR230,May 23 2010,MFS
TAPR230,May 26 2018,MFS
TAPR230,May 26 2018,SAL
TAPR231,May 14 2010,CSG
TAPR231,May 14 2010,MFS
TAPR231,May 14 2014,DGP
TAPR231,May 14 2014,DWL
TAPR231,May 14 2014,KEM
TAPR231,May 14 2014,RDG
TAPR231,May 21 2005,BAH
TAPR231,May 21 2005,DGP
TAPR231,May 21 2005,HJE
TAPR231,May 21 2005,JTC
TAPR231,May 25 2018,MER
TAPR231,May 25 2018,SAL
TAPR231,May 29 2002,DGP
TAPR231,May 29 2002,JTC
TAPR231,May 29 2002,KEM
TAPR232,Jun  1 2002,DGP
TAPR232,Jun  1 2002,JTC
TAPR232,Jun  1 2002,KEM
TAPR232,Jun  1 2002,WOW
TAPR232,Jun  5 2008,JTC
TAPR232,Jun  5 2008,MSW
TAPR232,May 17 2014,DGP
TAPR232,May 17 2014,DWL
TAPR232,May 18 2006,BAH
TAPR232,May 18 2006,HJE
TAPR232,May 18 2006,JTC
TAPR232,May 20 2005,BAH
TAPR232,May 20 2005,HJE
TAPR232,May 20 2005,JTC
TAPR232,May 22 2007,CMD
TAPR232,May 22 2007,HJE
TAPR232,May 22 2018,CCY
TAPR232,May 22 2018,HLW
TAPR232,May 24 2010,CSG
TAPR232,May 24 2010,MFS
TAPR232,May 27 2004,JTC
TAPR232,May 27 2004,KSH
TAPR232,May 27 2004,PLB
TAPR233,Jun 14 2002,DGP
TAPR233,Jun 14 2002,JTC
TAPR233,Jun 14 2002,KSW
TAPR233,May 17 2014,KEM
TAPR233,May 17 2014,RDG
TAPR233,May 22 2018,CCY
TAPR233,May 22 2018,HLW
TAPR233,May 23 2005,BAH
TAPR233,May 23 2005,DGP
TAPR233,May 23 2005,HJE
TAPR233,May 23 2005,JTC
TAPR233,May 23 2010,CSG
TAPR233,May 23 2010,MFS
TAPR234,Jun  6 2008,JTC
TAPR234,Jun  6 2008,MSW
TAPR234,Jun 12 2002,DGP
TAPR234,Jun 12 2002,JTC
TAPR234,Jun 12 2002,KSW
TAPR234,May 12 2004,JTC
TAPR234,May 12 2004,KSH
TAPR234,May 12 2010,CSG
TAPR234,May 12 2010,MFS
TAPR234,May 13 2014,KEM
TAPR234,May 13 2014,RDG
TAPR234,May 17 2007,CMD
TAPR234,May 17 2007,HJE
TAPR234,May 19 2006,BAH
TAPR234,May 19 2006,HJE
TAPR234,May 21 2005,BAH
TAPR234,May 21 2005,HJE
TAPR234,May 21 2005,JTC
TAPR234,May 25 2018,MER
TAPR234,May 25 2018,SAL
TAPR235,Jun  2 2002,DGP
TAPR235,Jun  2 2002,JTC
TAPR235,Jun  2 2002,KEM
TAPR235,Jun  2 2002,WOW
TAPR235,May 11 2010,CSG
TAPR235,May 11 2010,MFS
TAPR235,May 12 2004,JTC
TAPR235,May 12 2004,KSH
TAPR235,May 14 2014,KEM
TAPR235,May 14 2014,RDG
TAPR235,May 23 2018,MER
TAPR235,May 23 2018,SAL
TAPR236,May 14 2010,CSG
TAPR236,May 14 2010,MFS
TAPR236,May 14 2014,KEM
TAPR236,May 14 2014,RDG
TAPR236,May 16 2006,BAH
TAPR236,May 16 2006,HJE
TAPR236,May 16 2006,JTC
TAPR236,May 23 2002,DGP
TAPR236,May 23 2002,JTC
TAPR236,May 23 2002,KEM
TAPR236,May 23 2002,NLH
TAPR236,May 25 2018,MER
TAPR236,May 25 2018,SAL
TAPR237,Jun 14 2002,JTC
TAPR237,Jun 14 2002,KSW
TAPR237,May 17 2014,KEM
TAPR237,May 17 2014,RDG
TAPR237,May 23 2010,CSG
TAPR237,May 23 2010,MFS
TAPR237,May 26 2018,MFS
TAPR237,May 26 2018,SAL
TAPR238,Jun 13 2002,JTC
TAPR238,Jun 13 2002,KSW
TAPR238,May 16 2014,DWL
TAPR238,May 16 2014,RDG
TAPR238,May 18 2010,CSG
TAPR238,May 18 2010,MFS
TAPR238,May 21 2018,MER
TAPR238,May 21 2018,SAL
TAPR238,May 23 2005,BAH
TAPR238,May 23 2005,HJE
TAPR238,May 23 2005,JTC
TAPR239,Jun 12 2002,DGP
TAPR239,Jun 12 2002,JTC
TAPR239,Jun 12 2002,KSW
TAPR239,May 12 2010,CSG
TAPR239,May 12 2010,MFS
TAPR239,May 13 2014,KEM
TAPR239,May 13 2014,RDG
TAPR239,May 21 2005,BAH
TAPR239,May 21 2005,DGP
TAPR239,May 21 2005,HJE
TAPR239,May 21 2005,JTC
TAPR239,May 23 2018,CCY
TAPR239,May 23 2018,HLW
TAPR24,Jun 11 2002,DGP
TAPR24,Jun 11 2002,JTC
TAPR24,Jun 11 2002,KSW
TAPR24,Jun 12 2001,DGP
TAPR24,Jun 12 2001,JSR
TAPR24,May 15 2014,KEM
TAPR24,May 15 2014,RDG
TAPR24,May 16 2010,CSG
TAPR24,May 16 2010,MFS
TAPR24,May 19 2007,CMD
TAPR24,May 19 2007,HJE
TAPR24,May 24 2018,BST
TAPR24,May 24 2018,MFS
TAPR240,Jun  3 2008,JTC
TAPR240,Jun  3 2008,MSW
TAPR240,May 13 2014,DGP
TAPR240,May 13 2014,DWL
TAPR240,May 13 2014,RDG
TAPR240,May 14 2010,CSG
TAPR240,May 14 2010,MFS
TAPR240,May 23 2002,JTC
TAPR240,May 23 2002,KEM
TAPR240,May 23 2002,NLH
TAPR240,May 23 2018,MER
TAPR240,May 23 2018,SAL
TAPR241,Jun 14 2002,DGP
TAPR241,Jun 14 2002,JTC
TAPR241,Jun 14 2002,KSW
TAPR241,May 16 2014,KEM
TAPR241,May 16 2014,RDG
TAPR241,May 17 2006,BAH
TAPR241,May 17 2006,HJE
TAPR241,May 17 2006,JTC
TAPR241,May 22 2018,MER
TAPR241,May 22 2018,SAL
TAPR241,May 23 2005,BAH
TAPR241,May 23 2005,DGP
TAPR241,May 23 2005,HJE
TAPR241,May 23 2005,JTC
TAPR241,May 26 2004,JTC
TAPR241,May 26 2004,KSH
TAPR241,May 26 2004,PLB
TAPR241,May 27 2010,CSG
TAPR241,May 27 2010,MFS
TAPR242,Jun 20 2002,JTC
TAPR242,Jun 20 2002,WOW
TAPR242,May 16 2014,DWL
TAPR242,May 16 2014,RDG
TAPR242,May 18 2010,CSG
TAPR242,May 18 2010,MFS
TAPR242,May 21 2018,MER
TAPR242,May 21 2018,SAL
TAPR242,May 26 2004,JTC
TAPR242,May 26 2004,KSH
TAPR242,May 26 2004,PLB
TAPR243,Jun  8 2008,JTC
TAPR243,Jun  8 2008,MSW
TAPR243,Jun 13 2002,JTC
TAPR243,Jun 13 2002,KSW
TAPR243,May 16 2014,DGP
TAPR243,May 16 2014,KEM
TAPR243,May 18 2010,CSG
TAPR243,May 18 2010,MFS
TAPR243,May 21 2018,MER
TAPR243,May 21 2018,SAL
TAPR244,May 12 2010,CSG
TAPR244,May 12 2010,MFS
TAPR244,May 13 2014,KEM
TAPR244,May 13 2014,RDG
TAPR244,May 17 2007,CMD
TAPR244,May 17 2007,HJE
TAPR244,May 21 2002,DGP
TAPR244,May 21 2002,JTC
TAPR244,May 21 2002,LPT
TAPR244,May 21 2002,NLH
TAPR244,May 23 2018,CCY
TAPR244,May 23 2018,HLW
TAPR245,May 13 2014,DGP
TAPR245,May 13 2014,DWL
TAPR245,May 13 2014,KEM
TAPR245,May 13 2014,RDG
TAPR245,May 15 2010,CSG
TAPR245,May 15 2010,MFS
TAPR245,May 16 2006,BAH
TAPR245,May 16 2006,DGP
TAPR245,May 16 2006,HJE
TAPR245,May 16 2006,JTC
TAPR245,May 21 2002,JTC
TAPR245,May 21 2002,LPT
TAPR245,May 21 2002,NLH
TAPR245,May 23 2018,MER
TAPR245,May 23 2018,SAL
TAPR246,Jun  3 2008,JTC
TAPR246,Jun  3 2008,MSW
TAPR246,May 14 2010,CSG
TAPR246,May 14 2010,MFS
TAPR246,May 14 2014,DGP
TAPR246,May 14 2014,DWL
TAPR246,May 14 2014,KEM
TAPR246,May 14 2014,RDG
TAPR246,May 22 2018,BST
TAPR246,May 22 2018,MFS
TAPR246,May 23 2002,DGP
TAPR246,May 23 2002,JTC
TAPR246,May 23 2002,KEM
TAPR246,May 23 2002,NLH
TAPR247,Jun  1 2002,DGP
TAPR247,Jun  1 2002,JTC
TAPR247,Jun  1 2002,KEM
TAPR247,Jun  1 2002,WOW
TAPR247,May 17 2014,DGP
TAPR247,May 17 2014,DWL
TAPR247,May 17 2014,KEM
TAPR247,May 17 2014,RDG
TAPR247,May 20 2005,BAH
TAPR247,May 20 2005,DGP
TAPR247,May 20 2005,HJE
TAPR247,May 20 2005,JTC
TAPR247,May 22 2018,CCY
TAPR247,May 22 2018,HLW
TAPR247,May 24 2010,CSG
TAPR247,May 24 2010,MFS
TAPR248,Jun 14 2002,DGP
TAPR248,Jun 14 2002,JTC
TAPR248,Jun 14 2002,KSW
TAPR248,May 16 2014,KEM
TAPR248,May 16 2014,RDG
TAPR248,May 17 2006,BAH
TAPR248,May 17 2006,HJE
TAPR248,May 17 2006,JTC
TAPR248,May 23 2010,CSG
TAPR248,May 23 2010,MFS
TAPR248,May 27 2018,MER
TAPR248,May 27 2018,SAL
TAPR249,Jun 14 2002,JTC
TAPR249,Jun 14 2002,KSW
TAPR249,May 16 2004,JTC
TAPR249,May 16 2004,KSH
TAPR249,May 16 2014,KEM
TAPR249,May 16 2014,RDG
TAPR249,May 22 2018,CCY
TAPR249,May 22 2018,HLW
TAPR249,May 23 2010,CSG
TAPR249,May 23 2010,MFS
TAPR25,Jun  6 2002,JTC
TAPR25,Jun  6 2002,KSW
TAPR25,Jun  7 2008,JTC
TAPR25,Jun  7 2008,MSW
TAPR25,Jun 12 2001,DGP
TAPR25,Jun 12 2001,JSR
TAPR25,May 14 2004,DGP
TAPR25,May 14 2004,JTC
TAPR25,May 14 2004,KSH
TAPR25,May 17 2010,CSG
TAPR25,May 17 2010,MFS
TAPR25,May 18 2005,BAH
TAPR25,May 18 2005,HJE
TAPR25,May 18 2005,JTC
TAPR25,May 19 2007,CMD
TAPR25,May 19 2007,HJE
TAPR25,May 19 2014,KEM
TAPR25,May 19 2014,RDG
TAPR25,May 21 2006,BAH
TAPR25,May 21 2006,HJE
TAPR25,May 24 2018,BST
TAPR25,May 24 2018,MFS
TAPR250,Jun  1 2002,DGP
TAPR250,Jun  1 2002,JTC
TAPR250,Jun  1 2002,KEM
TAPR250,Jun  1 2002,WOW
TAPR250,May 17 2014,DGP
TAPR250,May 17 2014,DWL
TAPR250,May 17 2014,KEM
TAPR250,May 17 2014,RDG
TAPR250,May 22 2007,CMD
TAPR250,May 22 2007,HJE
TAPR250,May 22 2018,CCY
TAPR250,May 22 2018,HLW
TAPR250,May 24 2010,CSG
TAPR250,May 24 2010,MFS
TAPR251,Jun 14 2002,DGP
TAPR251,Jun 14 2002,JTC
TAPR251,Jun 14 2002,KSW
TAPR251,May 16 2014,KEM
TAPR251,May 16 2014,RDG
TAPR251,May 17 2006,BAH
TAPR251,May 17 2006,HJE
TAPR251,May 17 2006,JTC
TAPR251,May 22 2018,MER
TAPR251,May 22 2018,SAL
TAPR251,May 23 2010,CSG
TAPR251,May 23 2010,MFS
TAPR252,Jun 14 2002,DGP
TAPR252,Jun 14 2002,JTC
TAPR252,Jun 14 2002,KSW
TAPR252,May 16 2014,KEM
TAPR252,May 16 2014,RDG
TAPR252,May 22 2018,CCY
TAPR252,May 22 2018,HLW
TAPR252,May 23 2010,CSG
TAPR252,May 23 2010,MFS
TAPR253,Jun  3 2008,JTC
TAPR253,Jun  3 2008,MSW
TAPR253,May 13 2014,KEM
TAPR253,May 13 2014,RDG
TAPR253,May 14 2004,JTC
TAPR253,May 14 2004,KSH
TAPR253,May 14 2010,CSG
TAPR253,May 14 2010,MFS
TAPR253,May 16 2006,BAH
TAPR253,May 16 2006,DGP
TAPR253,May 16 2006,HJE
TAPR253,May 16 2006,JTC
TAPR253,May 20 2007,CMD
TAPR253,May 20 2007,HJE
TAPR253,May 23 2018,MER
TAPR253,May 23 2018,SAL
TAPR253,May 24 2005,BAH
TAPR253,May 24 2005,HJE
TAPR253,May 24 2005,JTC
TAPR253,May 31 2002,DGP
TAPR253,May 31 2002,JTC
TAPR253,May 31 2002,KEM
TAPR254,Jun 14 2002,JTC
TAPR254,Jun 14 2002,KSW
TAPR254,May 16 2004,JTC
TAPR254,May 16 2004,KSH
TAPR254,May 16 2014,KEM
TAPR254,May 16 2014,RDG
TAPR254,May 22 2018,CCY
TAPR254,May 22 2018,HLW
TAPR254,May 23 2010,CSG
TAPR254,May 23 2010,MFS
TAPR255,Jun 20 2002,JTC
TAPR255,Jun 20 2002,WOW
TAPR255,May 16 2014,KEM
TAPR255,May 16 2014,RDG
TAPR255,May 18 2010,CSG
TAPR255,May 18 2010,MFS
TAPR255,May 22 2018,MER
TAPR255,May 22 2018,SAL
TAPR255,May 23 2005,BAH
TAPR255,May 23 2005,HJE
TAPR255,May 23 2005,JTC
TAPR256,Jun  8 2008,DGP
TAPR256,Jun  8 2008,JTC
TAPR256,Jun 13 2002,DGP
TAPR256,Jun 13 2002,JTC
TAPR256,May 16 2014,DGP
TAPR256,May 16 2014,KEM
TAPR256,May 17 2006,BAH
TAPR256,May 17 2006,HJE
TAPR256,May 17 2006,JTC
TAPR256,May 18 2010,CSG
TAPR256,May 18 2010,MFS
TAPR256,May 22 2018,MER
TAPR256,May 22 2018,SAL
TAPR256,May 23 2005,BAH
TAPR256,May 23 2005,HJE
TAPR256,May 23 2005,JTC
TAPR256,May 26 2004,JTC
TAPR256,May 26 2004,KSH
TAPR256,May 26 2004,PLB
TAPR257,May 15 2010,CSG
TAPR257,May 15 2010,MFS
TAPR257,May 16 2006,BAH
TAPR257,May 16 2006,DGP
TAPR257,May 16 2006,HJE
TAPR257,May 16 2006,JTC
TAPR257,May 16 2014,KEM
TAPR257,May 16 2014,RDG
TAPR257,May 23 2018,MER
TAPR257,May 23 2018,SAL
TAPR257,May 31 2002,DGP
TAPR257,May 31 2002,JTC
TAPR257,May 31 2002,KEM
TAPR258,May 14 2014,DGP
TAPR258,May 14 2014,DWL
TAPR258,May 14 2014,KEM
TAPR258,May 14 2014,RDG
TAPR258,May 18 2010,CSG
TAPR258,May 18 2010,MFS
TAPR258,May 20 2007,CMD
TAPR258,May 20 2007,HJE
TAPR258,May 23 2002,JTC
TAPR258,May 23 2002,KEM
TAPR258,May 23 2002,NLH
TAPR258,May 23 2018,BST
TAPR258,May 23 2018,MFS
TAPR259,Jun 20 2002,JTC
TAPR259,Jun 20 2002,WOW
TAPR259,May 16 2014,KEM
TAPR259,May 16 2014,RDG
TAPR259,May 18 2010,CSG
TAPR259,May 18 2010,MFS
TAPR259,May 22 2018,MER
TAPR259,May 22 2018,SAL
TAPR259,May 26 2004,DGP
TAPR259,May 26 2004,JTC
TAPR259,May 26 2004,KSH
TAPR259,May 26 2004,PLB
TAPR26,Jun  6 2002,DGP
TAPR26,Jun  6 2002,JTC
TAPR26,Jun  6 2002,KSW
TAPR26,Jun 12 2001,DGP
TAPR26,Jun 12 2001,JSR
TAPR26,May 14 2004,DGP
TAPR26,May 14 2004,JTC
TAPR26,May 14 2004,KSH
TAPR26,May 15 2014,KEM
TAPR26,May 15 2014,RDG
TAPR26,May 19 2010,CSG
TAPR26,May 19 2010,MFS
TAPR26,May 24 2018,BST
TAPR26,May 24 2018,MFS
TAPR260,Jun 12 2002,DGP
TAPR260,Jun 12 2002,JTC
TAPR260,May 16 2014,KEM
TAPR260,May 16 2014,RDG
TAPR260,May 17 2006,BAH
TAPR260,May 17 2006,HJE
TAPR260,May 17 2006,JTC
TAPR260,May 22 2018,CCY
TAPR260,May 22 2018,HLW
TAPR260,May 23 2010,CSG
TAPR260,May 23 2010,MFS
TAPR27,Jun 10 2002,DGP
TAPR27,Jun 10 2002,JTC
TAPR27,Jun 10 2002,KSW
TAPR27,Jun 12 2001,DGP
TAPR27,Jun 12 2001,JSR
TAPR27,May 19 2007,CMD
TAPR27,May 19 2007,HJE
TAPR27,May 19 2014,KEM
TAPR27,May 19 2014,RDG
TAPR27,May 21 2010,CSG
TAPR27,May 21 2010,MFS
TAPR27,May 25 2018,CCY
TAPR27,May 25 2018,HLW
TAPR28,Jun 10 2002,JTC
TAPR28,Jun 10 2002,KSW
TAPR28,Jun 12 2001,DGP
TAPR28,Jun 12 2001,JSR
TAPR28,May 17 2010,CSG
TAPR28,May 17 2010,MFS
TAPR28,May 19 2007,CMD
TAPR28,May 19 2007,HJE
TAPR28,May 19 2014,KEM
TAPR28,May 19 2014,RDG
TAPR28,May 24 2018,BST
TAPR28,May 24 2018,MFS
TAPR29,Jun  6 2002,JTC
TAPR29,Jun  6 2002,KSW
TAPR29,Jun 12 2001,DGP
TAPR29,Jun 12 2001,JSR
TAPR29,May 15 2014,KEM
TAPR29,May 15 2014,RDG
TAPR29,May 17 2010,CSG
TAPR29,May 17 2010,MFS
TAPR29,May 21 2006,BAH
TAPR29,May 21 2006,HJE
TAPR29,May 24 2018,BST
TAPR29,May 24 2018,MFS
TAPR3,May 20 2014,DWL
TAPR3,May 20 2014,KEM
TAPR3,May 20 2014,RDG
TAPR3,May 22 2010,CSG
TAPR3,May 22 2010,MFS
TAPR3,May 24 2001,BDW
TAPR3,May 24 2001,DGP
TAPR3,May 24 2001,JSR
TAPR3,May 24 2001,LPT
TAPR3,May 25 2004,JTC
TAPR3,May 25 2004,KSH
TAPR3,May 25 2004,PLB
TAPR3,May 25 2018,CCY
TAPR3,May 25 2018,HLW
TAPR3,May 30 2002,DGP
TAPR3,May 30 2002,JTC
TAPR3,May 30 2002,KEM
TAPR3,May 30 2002,KSW
TAPR3,May 30 2002,WOW
TAPR30,Jun 10 2002,JTC
TAPR30,Jun 10 2002,KSW
TAPR30,Jun 12 2001,DGP
TAPR30,Jun 12 2001,JSR
TAPR30,May 19 2014,KEM
TAPR30,May 19 2014,RDG
TAPR30,May 21 2010,CSG
TAPR30,May 21 2010,MFS
TAPR30,May 25 2004,JTC
TAPR30,May 25 2004,KSH
