Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
TAPR159,1,May 30 2002,Total,3,93
TAPR159,1,May 30 2002,Total,4,91
TAPR159,3,May 19 2005,Hardwood,1,96
TAPR159,3,May 19 2005,Hardwood,2,96
TAPR159,3,May 19 2005,Hardwood,3,96
TAPR159,3,May 19 2005,Hardwood,4,96
TAPR159,3,May 19 2005,Total,1,96
TAPR159,3,May 19 2005,Total,2,96
TAPR159,3,May 19 2005,Total,3,96
TAPR159,3,May 19 2005,Total,4,96
TAPR159,3,May 20 2006,Hardwood,1,90
TAPR159,3,May 20 2006,Hardwood,2,95
TAPR159,3,May 20 2006,Hardwood,3,96
TAPR159,3,May 20 2006,Hardwood,4,87
TAPR159,3,May 20 2006,Total,1,90
TAPR159,3,May 20 2006,Total,2,95
TAPR159,3,May 20 2006,Total,3,96
TAPR159,3,May 20 2006,Total,4,87
TAPR159,3,May 25 2001,Hardwood,1,81
TAPR159,3,May 25 2001,Hardwood,2,95
TAPR159,3,May 25 2001,Hardwood,3,84
TAPR159,3,May 25 2001,Hardwood,4,81
TAPR159,3,May 25 2001,Total,1,81
TAPR159,3,May 25 2001,Total,2,95
TAPR159,3,May 25 2001,Total,3,84
TAPR159,3,May 25 2001,Total,4,81
TAPR159,3,May 25 2004,Hardwood,1,86
TAPR159,3,May 25 2004,Hardwood,2,88
TAPR159,3,May 25 2004,Hardwood,3,64
TAPR159,3,May 25 2004,Hardwood,4,90
TAPR159,3,May 25 2004,Total,1,86
TAPR159,3,May 25 2004,Total,2,88
TAPR159,3,May 25 2004,Total,3,64
TAPR159,3,May 25 2004,Total,4,90
TAPR159,3,May 30 2002,Hardwood,1,95
TAPR159,3,May 30 2002,Hardwood,2,90
TAPR159,3,May 30 2002,Hardwood,3,89
TAPR159,3,May 30 2002,Hardwood,4,92
TAPR159,3,May 30 2002,Total,1,95
TAPR159,3,May 30 2002,Total,2,90
TAPR159,3,May 30 2002,Total,3,89
TAPR159,3,May 30 2002,Total,4,92
TAPR159,4,May 19 2005,Hardwood,1,28
TAPR159,4,May 19 2005,Hardwood,2,63
TAPR159,4,May 19 2005,Hardwood,3,87
TAPR159,4,May 19 2005,Hardwood,4,91
TAPR159,4,May 19 2005,Total,1,28
TAPR159,4,May 19 2005,Total,2,63
TAPR159,4,May 19 2005,Total,3,87
TAPR159,4,May 19 2005,Total,4,91
TAPR159,4,May 20 2006,Hardwood,1,91
TAPR159,4,May 20 2006,Hardwood,2,96
TAPR159,4,May 20 2006,Hardwood,3,96
TAPR159,4,May 20 2006,Hardwood,4,92
TAPR159,4,May 20 2006,Total,1,91
TAPR159,4,May 20 2006,Total,2,96
TAPR159,4,May 20 2006,Total,3,96
TAPR159,4,May 20 2006,Total,4,92
TAPR159,4,May 25 2001,Hardwood,1,69
TAPR159,4,May 25 2001,Hardwood,2,47
TAPR159,4,May 25 2001,Hardwood,3,35
TAPR159,4,May 25 2001,Hardwood,4,34
TAPR159,4,May 25 2001,Total,1,69
TAPR159,4,May 25 2001,Total,2,47
TAPR159,4,May 25 2001,Total,3,35
TAPR159,4,May 25 2001,Total,4,34
TAPR159,4,May 25 2004,Hardwood,1,82
TAPR159,4,May 25 2004,Hardwood,2,46
TAPR159,4,May 25 2004,Hardwood,3,90
TAPR159,4,May 25 2004,Hardwood,4,82
TAPR159,4,May 25 2004,Total,1,82
TAPR159,4,May 25 2004,Total,2,46
TAPR159,4,May 25 2004,Total,3,90
TAPR159,4,May 25 2004,Total,4,82
TAPR159,4,May 30 2002,Hardwood,1,93
TAPR159,4,May 30 2002,Hardwood,2,92
TAPR159,4,May 30 2002,Hardwood,3,86
TAPR159,4,May 30 2002,Hardwood,4,47
TAPR159,4,May 30 2002,Total,1,93
TAPR159,4,May 30 2002,Total,2,92
TAPR159,4,May 30 2002,Total,3,86
TAPR159,4,May 30 2002,Total,4,47
TAPR160,1,Jun  4 2008,Hardwood,1,95
TAPR160,1,Jun  4 2008,Hardwood,2,94
TAPR160,1,Jun  4 2008,Hardwood,3,96
TAPR160,1,Jun  4 2008,Hardwood,4,95
TAPR160,1,Jun  4 2008,Total,1,95
TAPR160,1,Jun  4 2008,Total,2,94
TAPR160,1,Jun  4 2008,Total,3,96
TAPR160,1,Jun  4 2008,Total,4,95
TAPR160,1,May 19 2005,Hardwood,1,90
TAPR160,1,May 19 2005,Hardwood,2,96
TAPR160,1,May 19 2005,Hardwood,3,95
TAPR160,1,May 19 2005,Hardwood,4,86
TAPR160,1,May 19 2005,Total,1,90
TAPR160,1,May 19 2005,Total,2,96
TAPR160,1,May 19 2005,Total,3,95
TAPR160,1,May 19 2005,Total,4,86
TAPR160,1,May 19 2014,Hardwood,1,93
TAPR160,1,May 19 2014,Hardwood,2,92
TAPR160,1,May 19 2014,Hardwood,3,94
TAPR160,1,May 19 2014,Hardwood,4,94
TAPR160,1,May 19 2014,Total,1,93
TAPR160,1,May 19 2014,Total,2,92
TAPR160,1,May 19 2014,Total,3,94
TAPR160,1,May 19 2014,Total,4,94
TAPR160,1,May 20 2006,Hardwood,1,93
TAPR160,1,May 20 2006,Hardwood,2,94
TAPR160,1,May 20 2006,Hardwood,3,90
TAPR160,1,May 20 2006,Hardwood,4,96
TAPR160,1,May 20 2006,Total,1,93
TAPR160,1,May 20 2006,Total,2,94
TAPR160,1,May 20 2006,Total,3,90
TAPR160,1,May 20 2006,Total,4,96
TAPR160,1,May 21 2007,Hardwood,1,96
TAPR160,1,May 21 2007,Hardwood,2,96
TAPR160,1,May 21 2007,Hardwood,3,96
TAPR160,1,May 21 2007,Hardwood,4,92
TAPR160,1,May 21 2007,Total,1,96
TAPR160,1,May 21 2007,Total,2,96
TAPR160,1,May 21 2007,Total,3,96
TAPR160,1,May 21 2007,Total,4,92
TAPR160,1,May 22 2010,Hardwood,1,96
TAPR160,1,May 22 2010,Hardwood,2,96
TAPR160,1,May 22 2010,Hardwood,3,96
TAPR160,1,May 22 2010,Hardwood,4,96
TAPR160,1,May 22 2010,Total,1,96
TAPR160,1,May 22 2010,Total,2,96
TAPR160,1,May 22 2010,Total,3,96
TAPR160,1,May 22 2010,Total,4,96
TAPR160,1,May 24 2001,Hardwood,1,94
TAPR160,1,May 24 2001,Hardwood,2,89
TAPR160,1,May 24 2001,Hardwood,3,54
TAPR160,1,May 24 2001,Hardwood,4,51
TAPR160,1,May 24 2001,Total,1,94
TAPR160,1,May 24 2001,Total,2,89
TAPR160,1,May 24 2001,Total,3,54
TAPR160,1,May 24 2001,Total,4,51
TAPR160,1,May 25 2004,Hardwood,1,90
TAPR160,1,May 25 2004,Hardwood,2,94
TAPR160,1,May 25 2004,Hardwood,3,92
TAPR160,1,May 25 2004,Hardwood,4,86
TAPR160,1,May 25 2004,Total,1,90
TAPR160,1,May 25 2004,Total,2,94
TAPR160,1,May 25 2004,Total,3,92
TAPR160,1,May 25 2004,Total,4,86
TAPR160,1,May 25 2018,Hardwood,1,92
TAPR160,1,May 25 2018,Hardwood,2,88
TAPR160,1,May 25 2018,Hardwood,3,67
TAPR160,1,May 25 2018,Hardwood,4,82
TAPR160,1,May 25 2018,Total,1,92
TAPR160,1,May 25 2018,Total,2,88
TAPR160,1,May 25 2018,Total,3,67
TAPR160,1,May 25 2018,Total,4,82
TAPR160,1,May 30 2002,Hardwood,1,90
TAPR160,1,May 30 2002,Hardwood,2,76
TAPR160,1,May 30 2002,Hardwood,3,72
TAPR160,1,May 30 2002,Hardwood,4,72
TAPR160,1,May 30 2002,Total,1,90
TAPR160,1,May 30 2002,Total,2,76
TAPR160,1,May 30 2002,Total,3,72
TAPR160,1,May 30 2002,Total,4,72
TAPR160,2,May 19 2005,Hardwood,1,94
TAPR160,2,May 19 2005,Hardwood,2,94
TAPR160,2,May 19 2005,Hardwood,3,39
TAPR160,2,May 19 2005,Hardwood,4,85
TAPR160,2,May 19 2005,Total,1,94
TAPR160,2,May 19 2005,Total,2,94
TAPR160,2,May 19 2005,Total,3,39
TAPR160,2,May 19 2005,Total,4,85
TAPR160,2,May 20 2006,Hardwood,1,83
TAPR160,2,May 20 2006,Hardwood,2,91
TAPR160,2,May 20 2006,Hardwood,3,92
TAPR160,2,May 20 2006,Hardwood,4,75
TAPR160,2,May 20 2006,Total,1,83
TAPR160,2,May 20 2006,Total,2,91
TAPR160,2,May 20 2006,Total,3,92
TAPR160,2,May 20 2006,Total,4,75
TAPR160,2,May 24 2001,Hardwood,1,0
TAPR160,2,May 24 2001,Hardwood,2,36
TAPR160,2,May 24 2001,Hardwood,3,41
TAPR160,2,May 24 2001,Hardwood,4,4
TAPR160,2,May 24 2001,Total,1,0
TAPR160,2,May 24 2001,Total,2,36
TAPR160,2,May 24 2001,Total,3,41
TAPR160,2,May 24 2001,Total,4,4
TAPR160,2,May 25 2004,Hardwood,1,6
TAPR160,2,May 25 2004,Hardwood,2,18
TAPR160,2,May 25 2004,Hardwood,3,0
TAPR160,2,May 25 2004,Hardwood,4,0
TAPR160,2,May 25 2004,Total,1,6
TAPR160,2,May 25 2004,Total,2,18
TAPR160,2,May 25 2004,Total,3,0
TAPR160,2,May 25 2004,Total,4,0
TAPR160,2,May 30 2002,Hardwood,1,52
TAPR160,2,May 30 2002,Hardwood,2,54
TAPR160,2,May 30 2002,Hardwood,3,30
TAPR160,2,May 30 2002,Hardwood,4,44
TAPR160,2,May 30 2002,Total,1,52
TAPR160,2,May 30 2002,Total,2,54
TAPR160,2,May 30 2002,Total,3,30
TAPR160,2,May 30 2002,Total,4,44
TAPR160,3,May 19 2005,Hardwood,1,93
TAPR160,3,May 19 2005,Hardwood,2,95
TAPR160,3,May 19 2005,Hardwood,3,92
TAPR160,3,May 19 2005,Hardwood,4,93
TAPR160,3,May 19 2005,Total,1,93
TAPR160,3,May 19 2005,Total,2,95
TAPR160,3,May 19 2005,Total,3,92
TAPR160,3,May 19 2005,Total,4,93
TAPR160,3,May 20 2006,Hardwood,1,79
TAPR160,3,May 20 2006,Hardwood,2,88
TAPR160,3,May 20 2006,Hardwood,3,94
TAPR160,3,May 20 2006,Hardwood,4,94
TAPR160,3,May 20 2006,Total,1,79
TAPR160,3,May 20 2006,Total,2,88
TAPR160,3,May 20 2006,Total,3,94
TAPR160,3,May 20 2006,Total,4,94
TAPR160,3,May 24 2001,Hardwood,1,57
TAPR160,3,May 24 2001,Hardwood,2,88
TAPR160,3,May 24 2001,Hardwood,3,92
TAPR160,3,May 24 2001,Hardwood,4,46
TAPR160,3,May 24 2001,Total,1,57
TAPR160,3,May 24 2001,Total,2,88
TAPR160,3,May 24 2001,Total,3,92
TAPR160,3,May 24 2001,Total,4,46
TAPR160,3,May 25 2004,Hardwood,1,88
TAPR160,3,May 25 2004,Hardwood,2,92
TAPR160,3,May 25 2004,Hardwood,3,94
TAPR160,3,May 25 2004,Hardwood,4,95
TAPR160,3,May 25 2004,Total,1,88
TAPR160,3,May 25 2004,Total,2,92
TAPR160,3,May 25 2004,Total,3,94
TAPR160,3,May 25 2004,Total,4,95
TAPR160,3,May 30 2002,Hardwood,1,60
TAPR160,3,May 30 2002,Hardwood,2,41
TAPR160,3,May 30 2002,Hardwood,3,65
TAPR160,3,May 30 2002,Hardwood,4,68
TAPR160,3,May 30 2002,Total,1,60
TAPR160,3,May 30 2002,Total,2,41
TAPR160,3,May 30 2002,Total,3,65
TAPR160,3,May 30 2002,Total,4,68
TAPR160,4,May 19 2005,Hardwood,1,5
TAPR160,4,May 19 2005,Hardwood,2,0
TAPR160,4,May 19 2005,Hardwood,3,0
TAPR160,4,May 19 2005,Hardwood,4,0
TAPR160,4,May 19 2005,Total,1,5
TAPR160,4,May 19 2005,Total,2,0
TAPR160,4,May 19 2005,Total,3,0
TAPR160,4,May 19 2005,Total,4,0
TAPR160,4,May 20 2006,Hardwood,1,7
TAPR160,4,May 20 2006,Total,1,7
TAPR160,4,May 24 2001,Hardwood,1,0
TAPR160,4,May 24 2001,Hardwood,2,0
TAPR160,4,May 24 2001,Hardwood,3,0
TAPR160,4,May 24 2001,Hardwood,4,3
TAPR160,4,May 24 2001,Total,1,0
TAPR160,4,May 24 2001,Total,2,0
TAPR160,4,May 24 2001,Total,3,0
TAPR160,4,May 24 2001,Total,4,3
TAPR160,4,May 25 2004,Hardwood,1,63
TAPR160,4,May 25 2004,Hardwood,2,80
TAPR160,4,May 25 2004,Hardwood,3,8
TAPR160,4,May 25 2004,Hardwood,4,92
TAPR160,4,May 25 2004,Total,1,63
TAPR160,4,May 25 2004,Total,2,80
TAPR160,4,May 25 2004,Total,3,8
TAPR160,4,May 25 2004,Total,4,92
TAPR161,1,Jun  4 2008,Hardwood,1,12
TAPR161,1,Jun  4 2008,Hardwood,3,6
TAPR161,1,Jun  4 2008,Hardwood,4,28
TAPR161,1,Jun  4 2008,Total,1,12
TAPR161,1,Jun  4 2008,Total,3,6
TAPR161,1,Jun  4 2008,Total,4,28
TAPR161,1,May 19 2005,Hardwood,1,27
TAPR161,1,May 19 2005,Hardwood,2,68
TAPR161,1,May 19 2005,Hardwood,3,6
TAPR161,1,May 19 2005,Hardwood,4,15
TAPR161,1,May 19 2005,Total,1,27
TAPR161,1,May 19 2005,Total,2,68
TAPR161,1,May 19 2005,Total,3,6
TAPR161,1,May 19 2005,Total,4,15
TAPR161,1,May 20 2006,Hardwood,1,78
TAPR161,1,May 20 2006,Hardwood,2,2
TAPR161,1,May 20 2006,Hardwood,3,6
TAPR161,1,May 20 2006,Hardwood,4,93
TAPR161,1,May 20 2006,Total,1,78
TAPR161,1,May 20 2006,Total,2,2
TAPR161,1,May 20 2006,Total,3,6
TAPR161,1,May 20 2006,Total,4,93
TAPR161,1,May 20 2014,Hardwood,1,70
TAPR161,1,May 20 2014,Hardwood,2,16
TAPR161,1,May 20 2014,Hardwood,4,14
TAPR161,1,May 20 2014,Total,1,70
TAPR161,1,May 20 2014,Total,2,16
TAPR161,1,May 20 2014,Total,4,14
TAPR161,1,May 21 2007,Hardwood,1,30
TAPR161,1,May 21 2007,Hardwood,2,86
TAPR161,1,May 21 2007,Hardwood,3,9
TAPR161,1,May 21 2007,Hardwood,4,3
TAPR161,1,May 21 2007,Total,1,30
TAPR161,1,May 21 2007,Total,2,86
TAPR161,1,May 21 2007,Total,3,9
TAPR161,1,May 21 2007,Total,4,3
TAPR161,1,May 22 2010,Hardwood,1,15
TAPR161,1,May 22 2010,Hardwood,2,0
TAPR161,1,May 22 2010,Hardwood,3,62
TAPR161,1,May 22 2010,Hardwood,4,2
TAPR161,1,May 22 2010,Total,1,15
TAPR161,1,May 22 2010,Total,2,0
TAPR161,1,May 22 2010,Total,3,62
TAPR161,1,May 22 2010,Total,4,2
TAPR161,1,May 24 2001,Hardwood,1,8
TAPR161,1,May 24 2001,Hardwood,2,22
TAPR161,1,May 24 2001,Hardwood,3,6
TAPR161,1,May 24 2001,Hardwood,4,0
TAPR161,1,May 24 2001,Total,1,8
TAPR161,1,May 24 2001,Total,2,22
TAPR161,1,May 24 2001,Total,3,6
TAPR161,1,May 24 2001,Total,4,0
TAPR161,1,May 25 2004,Hardwood,1,46
TAPR161,1,May 25 2004,Hardwood,2,28
TAPR161,1,May 25 2004,Hardwood,3,52
TAPR161,1,May 25 2004,Hardwood,4,48
TAPR161,1,May 25 2004,Total,1,46
TAPR161,1,May 25 2004,Total,2,28
TAPR161,1,May 25 2004,Total,3,52
TAPR161,1,May 25 2004,Total,4,48
TAPR161,1,May 29 2002,Hardwood,1,3
TAPR161,1,May 29 2002,Hardwood,2,0
TAPR161,1,May 29 2002,Hardwood,3,44
TAPR161,1,May 29 2002,Hardwood,4,32
TAPR161,1,May 29 2002,Total,1,3
TAPR161,1,May 29 2002,Total,2,0
TAPR161,1,May 29 2002,Total,3,44
TAPR161,1,May 29 2002,Total,4,32
TAPR161,4,May 19 2005,Hardwood,1,39
TAPR161,4,May 19 2005,Hardwood,2,49
TAPR161,4,May 19 2005,Hardwood,3,0
TAPR161,4,May 19 2005,Hardwood,4,12
TAPR161,4,May 19 2005,Total,1,39
TAPR161,4,May 19 2005,Total,2,49
TAPR161,4,May 19 2005,Total,3,0
TAPR161,4,May 19 2005,Total,4,12
TAPR161,4,May 20 2006,Hardwood,1,27
TAPR161,4,May 20 2006,Hardwood,2,67
TAPR161,4,May 20 2006,Hardwood,3,8
TAPR161,4,May 20 2006,Hardwood,4,0
TAPR161,4,May 20 2006,Total,1,27
TAPR161,4,May 20 2006,Total,2,67
TAPR161,4,May 20 2006,Total,3,8
TAPR161,4,May 20 2006,Total,4,0
TAPR161,4,May 24 2001,Hardwood,1,3
TAPR161,4,May 24 2001,Hardwood,2,21
TAPR161,4,May 24 2001,Hardwood,3,25
TAPR161,4,May 24 2001,Hardwood,4,4
TAPR161,4,May 24 2001,Total,1,3
TAPR161,4,May 24 2001,Total,2,21
TAPR161,4,May 24 2001,Total,3,25
TAPR161,4,May 24 2001,Total,4,4
TAPR161,4,May 25 2004,Hardwood,1,4
TAPR161,4,May 25 2004,Hardwood,2,16
TAPR161,4,May 25 2004,Hardwood,3,56
TAPR161,4,May 25 2004,Hardwood,4,46
TAPR161,4,May 25 2004,Total,1,4
TAPR161,4,May 25 2004,Total,2,16
TAPR161,4,May 25 2004,Total,3,56
TAPR161,4,May 25 2004,Total,4,46
TAPR161,4,May 29 2002,Hardwood,1,19
TAPR161,4,May 29 2002,Hardwood,2,30
TAPR161,4,May 29 2002,Hardwood,3,24
TAPR161,4,May 29 2002,Hardwood,4,49
TAPR161,4,May 29 2002,Total,1,19
TAPR161,4,May 29 2002,Total,2,30
TAPR161,4,May 29 2002,Total,3,24
TAPR161,4,May 29 2002,Total,4,49
TAPR162,1,Jun  4 2008,Hardwood,1,38
TAPR162,1,Jun  4 2008,Hardwood,2,85
TAPR162,1,Jun  4 2008,Hardwood,3,88
TAPR162,1,Jun  4 2008,Hardwood,4,31
TAPR162,1,Jun  4 2008,Total,1,38
TAPR162,1,Jun  4 2008,Total,2,85
TAPR162,1,Jun  4 2008,Total,3,88
TAPR162,1,Jun  4 2008,Total,4,31
TAPR162,1,May 19 2005,Hardwood,1,41
TAPR162,1,May 19 2005,Hardwood,2,93
TAPR162,1,May 19 2005,Hardwood,3,92
TAPR162,1,May 19 2005,Hardwood,4,66
TAPR162,1,May 19 2005,Total,1,41
TAPR162,1,May 19 2005,Total,2,93
TAPR162,1,May 19 2005,Total,3,92
TAPR162,1,May 19 2005,Total,4,66
TAPR162,1,May 20 2014,Hardwood,1,90
TAPR162,1,May 20 2014,Hardwood,2,50
TAPR162,1,May 20 2014,Hardwood,3,79
TAPR162,1,May 20 2014,Hardwood,4,89
TAPR162,1,May 20 2014,Total,1,90
TAPR162,1,May 20 2014,Total,2,50
TAPR162,1,May 20 2014,Total,3,79
TAPR162,1,May 20 2014,Total,4,89
TAPR162,1,May 21 2007,Hardwood,1,11
TAPR162,1,May 21 2007,Hardwood,2,84
TAPR162,1,May 21 2007,Hardwood,3,93
TAPR162,1,May 21 2007,Hardwood,4,96
TAPR162,1,May 21 2007,Total,1,11
TAPR162,1,May 21 2007,Total,2,84
TAPR162,1,May 21 2007,Total,3,93
TAPR162,1,May 21 2007,Total,4,96
TAPR162,1,May 22 2006,Hardwood,1,53
TAPR162,1,May 22 2006,Hardwood,2,91
TAPR162,1,May 22 2006,Hardwood,3,96
TAPR162,1,May 22 2006,Hardwood,4,84
TAPR162,1,May 22 2006,Total,1,53
TAPR162,1,May 22 2006,Total,2,91
TAPR162,1,May 22 2006,Total,3,96
TAPR162,1,May 22 2006,Total,4,84
TAPR162,1,May 22 2010,Hardwood,1,50
TAPR162,1,May 22 2010,Hardwood,2,92
TAPR162,1,May 22 2010,Hardwood,3,96
TAPR162,1,May 22 2010,Hardwood,4,92
TAPR162,1,May 22 2010,Total,1,50
TAPR162,1,May 22 2010,Total,2,92
TAPR162,1,May 22 2010,Total,3,96
TAPR162,1,May 22 2010,Total,4,92
TAPR162,1,May 24 2001,Hardwood,1,96
TAPR162,1,May 24 2001,Hardwood,2,96
TAPR162,1,May 24 2001,Hardwood,3,95
TAPR162,1,May 24 2001,Hardwood,4,94
TAPR162,1,May 24 2001,Total,1,96
TAPR162,1,May 24 2001,Total,2,96
TAPR162,1,May 24 2001,Total,3,95
TAPR162,1,May 24 2001,Total,4,94
TAPR162,1,May 25 2004,Hardwood,1,74
TAPR162,1,May 25 2004,Hardwood,2,26
TAPR162,1,May 25 2004,Hardwood,3,84
TAPR162,1,May 25 2004,Hardwood,4,48
TAPR162,1,May 25 2004,Total,1,74
TAPR162,1,May 25 2004,Total,2,26
TAPR162,1,May 25 2004,Total,3,84
TAPR162,1,May 25 2004,Total,4,48
TAPR162,1,May 25 2018,Hardwood,1,85
TAPR162,1,May 25 2018,Hardwood,2,46
TAPR162,1,May 25 2018,Hardwood,3,92
TAPR162,1,May 25 2018,Hardwood,4,92
TAPR162,1,May 25 2018,Total,1,85
TAPR162,1,May 25 2018,Total,2,46
TAPR162,1,May 25 2018,Total,3,92
TAPR162,1,May 25 2018,Total,4,92
TAPR162,1,May 30 2002,Hardwood,1,87
TAPR162,1,May 30 2002,Hardwood,2,75
TAPR162,1,May 30 2002,Hardwood,3,71
TAPR162,1,May 30 2002,Hardwood,4,71
TAPR162,1,May 30 2002,Total,1,87
TAPR162,1,May 30 2002,Total,2,75
TAPR162,1,May 30 2002,Total,3,71
TAPR162,1,May 30 2002,Total,4,71
TAPR162,2,May 19 2005,Hardwood,4,3
TAPR162,2,May 19 2005,Total,4,3
TAPR162,2,May 24 2001,Hardwood,1,25
TAPR162,2,May 24 2001,Hardwood,2,37
TAPR162,2,May 24 2001,Hardwood,3,47
TAPR162,2,May 24 2001,Hardwood,4,95
TAPR162,2,May 24 2001,Total,1,25
TAPR162,2,May 24 2001,Total,2,37
TAPR162,2,May 24 2001,Total,3,47
TAPR162,2,May 24 2001,Total,4,95
TAPR162,2,May 30 2002,Hardwood,1,13
TAPR162,2,May 30 2002,Hardwood,2,14
TAPR162,2,May 30 2002,Hardwood,3,27
TAPR162,2,May 30 2002,Hardwood,4,9
TAPR162,2,May 30 2002,Total,1,13
TAPR162,2,May 30 2002,Total,2,14
TAPR162,2,May 30 2002,Total,3,27
TAPR162,2,May 30 2002,Total,4,9
TAPR162,3,May 19 2005,Hardwood,1,24
TAPR162,3,May 19 2005,Hardwood,4,32
TAPR162,3,May 19 2005,Total,1,24
TAPR162,3,May 19 2005,Total,4,32
TAPR162,3,May 22 2006,Hardwood,1,95
TAPR162,3,May 22 2006,Hardwood,2,86
TAPR162,3,May 22 2006,Hardwood,3,76
TAPR162,3,May 22 2006,Hardwood,4,92
TAPR162,3,May 22 2006,Total,1,95
TAPR162,3,May 22 2006,Total,2,86
TAPR162,3,May 22 2006,Total,3,76
TAPR162,3,May 22 2006,Total,4,92
TAPR162,3,May 25 2004,Hardwood,1,10
TAPR162,3,May 25 2004,Hardwood,2,76
TAPR162,3,May 25 2004,Hardwood,3,68
TAPR162,3,May 25 2004,Hardwood,4,0
TAPR162,3,May 25 2004,Total,1,10
TAPR162,3,May 25 2004,Total,2,76
TAPR162,3,May 25 2004,Total,3,68
TAPR162,3,May 25 2004,Total,4,0
TAPR162,4,May 19 2005,Hardwood,1,96
TAPR162,4,May 19 2005,Hardwood,2,93
TAPR162,4,May 19 2005,Hardwood,3,93
TAPR162,4,May 19 2005,Hardwood,4,96
TAPR162,4,May 19 2005,Total,1,96
TAPR162,4,May 19 2005,Total,2,93
TAPR162,4,May 19 2005,Total,3,93
TAPR162,4,May 19 2005,Total,4,96
TAPR162,4,May 22 2006,Hardwood,1,96
TAPR162,4,May 22 2006,Hardwood,2,90
TAPR162,4,May 22 2006,Hardwood,3,95
TAPR162,4,May 22 2006,Hardwood,4,96
TAPR162,4,May 22 2006,Total,1,96
TAPR162,4,May 22 2006,Total,2,90
TAPR162,4,May 22 2006,Total,3,95
TAPR162,4,May 22 2006,Total,4,96
TAPR162,4,May 24 2001,Hardwood,1,72
TAPR162,4,May 24 2001,Hardwood,2,94
TAPR162,4,May 24 2001,Hardwood,3,53
TAPR162,4,May 24 2001,Hardwood,4,83
TAPR162,4,May 24 2001,Total,1,72
TAPR162,4,May 24 2001,Total,2,94
TAPR162,4,May 24 2001,Total,3,53
TAPR162,4,May 24 2001,Total,4,83
TAPR162,4,May 25 2004,Hardwood,1,96
TAPR162,4,May 25 2004,Hardwood,2,90
TAPR162,4,May 25 2004,Hardwood,3,94
TAPR162,4,May 25 2004,Hardwood,4,92
TAPR162,4,May 25 2004,Total,1,96
TAPR162,4,May 25 2004,Total,2,90
TAPR162,4,May 25 2004,Total,3,94
TAPR162,4,May 25 2004,Total,4,92
TAPR162,4,May 30 2002,Hardwood,1,45
TAPR162,4,May 30 2002,Hardwood,2,49
TAPR162,4,May 30 2002,Hardwood,3,64
TAPR162,4,May 30 2002,Hardwood,4,61
TAPR162,4,May 30 2002,Total,1,45
TAPR162,4,May 30 2002,Total,2,49
TAPR162,4,May 30 2002,Total,3,64
TAPR162,4,May 30 2002,Total,4,61
TAPR163,1,Jun  3 2002,Hardwood,1,48
TAPR163,1,Jun  3 2002,Hardwood,2,30
TAPR163,1,Jun  3 2002,Hardwood,3,21
TAPR163,1,Jun  3 2002,Hardwood,4,41
TAPR163,1,Jun  3 2002,Total,1,48
TAPR163,1,Jun  3 2002,Total,2,30
TAPR163,1,Jun  3 2002,Total,3,21
TAPR163,1,Jun  3 2002,Total,4,41
TAPR163,1,Jun  4 2008,Hardwood,1,37
TAPR163,1,Jun  4 2008,Hardwood,2,47
TAPR163,1,Jun  4 2008,Hardwood,3,75
TAPR163,1,Jun  4 2008,Hardwood,4,90
TAPR163,1,Jun  4 2008,Total,1,37
TAPR163,1,Jun  4 2008,Total,2,47
TAPR163,1,Jun  4 2008,Total,3,75
TAPR163,1,Jun  4 2008,Total,4,90
TAPR163,1,May 19 2005,Hardwood,1,19
TAPR163,1,May 19 2005,Hardwood,2,58
TAPR163,1,May 19 2005,Hardwood,3,82
TAPR163,1,May 19 2005,Hardwood,4,72
TAPR163,1,May 19 2005,Total,1,19
TAPR163,1,May 19 2005,Total,2,58
TAPR163,1,May 19 2005,Total,3,82
TAPR163,1,May 19 2005,Total,4,72
TAPR163,1,May 20 2014,Hardwood,1,85
TAPR163,1,May 20 2014,Hardwood,2,81
TAPR163,1,May 20 2014,Hardwood,3,60
TAPR163,1,May 20 2014,Hardwood,4,43
TAPR163,1,May 20 2014,Total,1,85
TAPR163,1,May 20 2014,Total,2,81
TAPR163,1,May 20 2014,Total,3,60
TAPR163,1,May 20 2014,Total,4,43
TAPR163,1,May 21 2007,Hardwood,1,50
TAPR163,1,May 21 2007,Hardwood,2,90
TAPR163,1,May 21 2007,Hardwood,3,75
TAPR163,1,May 21 2007,Hardwood,4,49
TAPR163,1,May 21 2007,Total,1,50
TAPR163,1,May 21 2007,Total,2,90
TAPR163,1,May 21 2007,Total,3,75
TAPR163,1,May 21 2007,Total,4,49
TAPR163,1,May 22 2006,Hardwood,1,20
TAPR163,1,May 22 2006,Hardwood,2,60
TAPR163,1,May 22 2006,Hardwood,3,89
TAPR163,1,May 22 2006,Hardwood,4,76
TAPR163,1,May 22 2006,Total,1,20
TAPR163,1,May 22 2006,Total,2,60
TAPR163,1,May 22 2006,Total,3,89
TAPR163,1,May 22 2006,Total,4,76
TAPR163,1,May 22 2010,Hardwood,1,52
TAPR163,1,May 22 2010,Hardwood,2,68
TAPR163,1,May 22 2010,Hardwood,3,80
TAPR163,1,May 22 2010,Hardwood,4,96
TAPR163,1,May 22 2010,Total,1,52
TAPR163,1,May 22 2010,Total,2,68
TAPR163,1,May 22 2010,Total,3,80
TAPR163,1,May 22 2010,Total,4,96
TAPR163,1,May 24 2001,Hardwood,1,69
