Plot,SubPlot,EventDate,TaxonCode,CommonName,DBHClass,TreeCount
TAPR163,2,May 25 2004,JUNI,black walnut,8.1 - 15.0 cm,1
TAPR163,2,May 25 2004,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR163,4,Jun  3 2002,FRPE,green ash,8.1 - 15.0 cm,1
TAPR163,4,Jun  3 2002,SNAG,snag,2.6 - 8.0 cm,1
TAPR163,4,Jun  3 2002,ULAM,American elm,2.6 - 8.0 cm,6
TAPR163,4,Jun  3 2002,ULAM,American elm,8.1 - 15.0 cm,6
TAPR163,4,Jun  3 2002,ULAM,American elm,15.1 - 23.0 cm,4
TAPR163,4,May 19 2005,FRPE,green ash,2.6 - 8.0 cm,1
TAPR163,4,May 19 2005,QUMA2,bur oak,8.1 - 15.0 cm,1
TAPR163,4,May 19 2005,SNAG,snag,2.6 - 8.0 cm,2
TAPR163,4,May 19 2005,ULAM,American elm,2.6 - 8.0 cm,2
TAPR163,4,May 19 2005,ULAM,American elm,8.1 - 15.0 cm,2
TAPR163,4,May 19 2005,ULAM,American elm,15.1 - 23.0 cm,2
TAPR163,4,May 22 2006,SNAG,snag,2.6 - 8.0 cm,1
TAPR163,4,May 22 2006,ULAM,American elm,2.6 - 8.0 cm,1
TAPR163,4,May 22 2006,ULAM,American elm,8.1 - 15.0 cm,5
TAPR163,4,May 22 2006,ULAM,American elm,15.1 - 23.0 cm,3
TAPR163,4,May 22 2006,ULAM,American elm,23.1 - 38.0 cm,1
TAPR163,4,May 24 2001,ULAM,American elm,2.6 - 8.0 cm,6
TAPR163,4,May 24 2001,ULAM,American elm,8.1 - 15.0 cm,7
TAPR163,4,May 24 2001,ULAM,American elm,15.1 - 23.0 cm,4
TAPR164,1,Jun  1 2002,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR164,1,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR164,1,Jun  1 2002,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR164,1,Jun  1 2002,CEOC,common hackberry,> 38.0 cm,1
TAPR164,1,Jun  1 2002,ULAM,American elm,2.6 - 8.0 cm,2
TAPR164,1,Jun  1 2002,ULAM,American elm,8.1 - 15.0 cm,4
TAPR164,1,Jun  1 2002,ULAM,American elm,15.1 - 23.0 cm,5
TAPR164,1,Jun  5 2008,GYDI,Kentucky coffeetree,1.1 - 2.5 cm,1
TAPR164,1,Jun  5 2008,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,Jun  5 2008,ULRU,slippery elm,2.6 - 8.0 cm,1
TAPR164,1,Jun  5 2008,ULRU,slippery elm,8.1 - 15.0 cm,2
TAPR164,1,Jun  5 2008,ULRU,slippery elm,23.1 - 38.0 cm,1
TAPR164,1,Jun  7 2001,CELTI,hackberry,1.1 - 2.5 cm,1
TAPR164,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,1
TAPR164,1,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,2
TAPR164,1,Jun  7 2001,GLTR,honeylocust,8.1 - 15.0 cm,1
TAPR164,1,Jun  7 2001,GYDI,Kentucky coffeetree,15.1 - 23.0 cm,1
TAPR164,1,Jun  7 2001,QUMA2,bur oak,2.6 - 8.0 cm,1
TAPR164,1,Jun  7 2001,QUMA2,bur oak,15.1 - 23.0 cm,1
TAPR164,1,Jun  7 2001,ULAM,American elm,2.6 - 8.0 cm,3
TAPR164,1,May 17 2005,GLTR,honeylocust,8.1 - 15.0 cm,1
TAPR164,1,May 17 2005,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,May 17 2005,ULAM,American elm,2.6 - 8.0 cm,1
TAPR164,1,May 17 2005,ULAM,American elm,8.1 - 15.0 cm,2
TAPR164,1,May 17 2005,ULAM,American elm,15.1 - 23.0 cm,1
TAPR164,1,May 17 2005,ULAM,American elm,23.1 - 38.0 cm,1
TAPR164,1,May 17 2005,ULRU,slippery elm,8.1 - 15.0 cm,3
TAPR164,1,May 17 2005,ULRU,slippery elm,15.1 - 23.0 cm,2
TAPR164,1,May 17 2007,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,May 17 2007,ULAM,American elm,2.6 - 8.0 cm,2
TAPR164,1,May 17 2007,ULAM,American elm,8.1 - 15.0 cm,1
TAPR164,1,May 17 2007,ULAM,American elm,23.1 - 38.0 cm,1
TAPR164,1,May 17 2014,GYDI,Kentucky coffeetree,< 1.0 cm,2
TAPR164,1,May 17 2014,JUVI,eastern redcedar,< 1.0 cm,1
TAPR164,1,May 17 2014,QUMA2,bur oak,2.6 - 8.0 cm,1
TAPR164,1,May 17 2014,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,May 17 2014,ULAM,American elm,23.1 - 38.0 cm,1
TAPR164,1,May 17 2014,ULRU,slippery elm,8.1 - 15.0 cm,2
TAPR164,1,May 17 2014,ULRU,slippery elm,15.1 - 23.0 cm,1
TAPR164,1,May 18 2006,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,May 18 2006,ULRU,slippery elm,8.1 - 15.0 cm,2
TAPR164,1,May 18 2006,ULRU,slippery elm,15.1 - 23.0 cm,1
TAPR164,1,May 18 2006,ULRU,slippery elm,23.1 - 38.0 cm,1
TAPR164,1,May 22 2018,GYDI,Kentucky coffeetree,1.1 - 2.5 cm,2
TAPR164,1,May 22 2018,QUMA2,bur oak,> 38.0 cm,1
TAPR164,1,May 22 2018,SNAG,snag,8.1 - 15.0 cm,1
TAPR164,1,May 22 2018,SNAG,snag,> 38.0 cm,1
TAPR164,1,May 22 2018,ULAM,American elm,8.1 - 15.0 cm,1
TAPR164,1,May 22 2018,ULAM,American elm,15.1 - 23.0 cm,2
TAPR164,1,May 23 2010,QUMA2,bur oak,23.1 - 38.0 cm,1
TAPR164,1,May 23 2010,ULAM,American elm,2.6 - 8.0 cm,1
TAPR164,1,May 23 2010,ULAM,American elm,8.1 - 15.0 cm,2
TAPR164,1,May 23 2010,ULAM,American elm,23.1 - 38.0 cm,1
TAPR165,1,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR165,1,Jun  1 2002,CEOC,common hackberry,> 38.0 cm,1
TAPR165,1,Jun  1 2002,SNAG,snag,2.6 - 8.0 cm,1
TAPR165,1,Jun  5 2008,AEGL,Ohio buckeye,2.6 - 8.0 cm,1
TAPR165,1,Jun  5 2008,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,Jun  5 2008,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR165,1,Jun  5 2008,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR165,1,Jun  5 2008,TIAM,American basswood,23.1 - 38.0 cm,1
TAPR165,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,1
TAPR165,1,Jun  7 2001,CELTI,hackberry,> 38.0 cm,1
TAPR165,1,May 17 2007,AEGL,Ohio buckeye,8.1 - 15.0 cm,1
TAPR165,1,May 17 2007,AEGL,Ohio buckeye,15.1 - 23.0 cm,1
TAPR165,1,May 17 2007,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,May 17 2007,CEOC,common hackberry,15.1 - 23.0 cm,3
TAPR165,1,May 17 2007,TIAM,American basswood,23.1 - 38.0 cm,1
TAPR165,1,May 17 2014,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,May 17 2014,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR165,1,May 17 2014,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR165,1,May 17 2014,MORU2,red mulberry,23.1 - 38.0 cm,1
TAPR165,1,May 18 2006,AEGL,Ohio buckeye,2.6 - 8.0 cm,1
TAPR165,1,May 18 2006,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,May 18 2006,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR165,1,May 18 2006,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR165,1,May 18 2006,TIAM,American basswood,23.1 - 38.0 cm,1
TAPR165,1,May 20 2005,AEGL,Ohio buckeye,2.6 - 8.0 cm,1
TAPR165,1,May 20 2005,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR165,1,May 20 2005,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR165,1,May 20 2005,TIAM,American basswood,23.1 - 38.0 cm,1
TAPR165,1,May 22 2018,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR165,1,May 22 2018,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR165,1,May 22 2018,TIAM,American basswood,15.1 - 23.0 cm,1
TAPR165,1,May 23 2010,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR165,1,May 23 2010,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR165,1,May 23 2010,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR166,1,Jun  1 2002,GLTR,honeylocust,8.1 - 15.0 cm,1
TAPR166,1,Jun  5 2008,FRPE,green ash,15.1 - 23.0 cm,1
TAPR166,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,1
TAPR166,1,May 17 2007,CEOC,common hackberry,> 38.0 cm,1
TAPR166,1,May 17 2007,FRPE,green ash,15.1 - 23.0 cm,1
TAPR166,1,May 17 2014,CEOC,common hackberry,> 38.0 cm,1
TAPR166,1,May 17 2014,FRAM2,white ash,15.1 - 23.0 cm,1
TAPR166,1,May 18 2006,FRPE,green ash,15.1 - 23.0 cm,1
TAPR166,1,May 20 2005,FRPE,green ash,15.1 - 23.0 cm,1
TAPR166,1,May 22 2018,CEOC,common hackberry,> 38.0 cm,1
TAPR166,1,May 23 2010,JUNI,black walnut,23.1 - 38.0 cm,1
TAPR166,1,May 24 2004,FRPE,green ash,15.1 - 23.0 cm,1
TAPR166,2,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR166,2,Jun  1 2002,FRPE,green ash,> 38.0 cm,1
TAPR166,2,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,1
TAPR166,2,Jun  7 2001,ULAM,American elm,15.1 - 23.0 cm,1
TAPR166,2,May 18 2006,CEOC,common hackberry,> 38.0 cm,1
TAPR166,2,May 18 2006,MORU2,red mulberry,> 38.0 cm,1
TAPR166,2,May 18 2006,ULAM,American elm,8.1 - 15.0 cm,1
TAPR166,2,May 20 2005,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR166,2,May 20 2005,CEOC,common hackberry,8.1 - 15.0 cm,3
TAPR166,2,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,3
TAPR166,2,May 20 2005,CEOC,common hackberry,> 38.0 cm,2
TAPR166,2,May 24 2004,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR166,2,May 24 2004,SNAG,snag,8.1 - 15.0 cm,2
TAPR166,2,May 24 2004,ULAM,American elm,8.1 - 15.0 cm,1
TAPR167,1,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR167,1,Jun  1 2002,SNAG,snag,2.6 - 8.0 cm,1
TAPR167,1,Jun  1 2002,ULAM,American elm,2.6 - 8.0 cm,2
TAPR167,1,Jun  5 2008,CEOC,common hackberry,< 1.0 cm,3
TAPR167,1,Jun  5 2008,CEOC,common hackberry,1.1 - 2.5 cm,3
TAPR167,1,Jun  5 2008,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR167,1,Jun  5 2008,SNAG,snag,8.1 - 15.0 cm,1
TAPR167,1,Jun  5 2008,ULAM,American elm,23.1 - 38.0 cm,1
TAPR167,1,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,1
TAPR167,1,Jun  7 2001,FRPE,green ash,23.1 - 38.0 cm,2
TAPR167,1,Jun  7 2001,SNAG,snag,8.1 - 15.0 cm,1
TAPR167,1,Jun  7 2001,ULAM,American elm,23.1 - 38.0 cm,1
TAPR167,1,May 17 2007,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR167,1,May 17 2007,ULAM,American elm,23.1 - 38.0 cm,1
TAPR167,1,May 17 2014,CEOC,common hackberry,< 1.0 cm,8
TAPR167,1,May 17 2014,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR167,1,May 17 2014,ULAM,American elm,15.1 - 23.0 cm,1
TAPR167,1,May 18 2006,ACNE2,boxelder,23.1 - 38.0 cm,1
TAPR167,1,May 18 2006,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR167,1,May 18 2006,SNAG,snag,8.1 - 15.0 cm,1
TAPR167,1,May 20 2005,AEGL,Ohio buckeye,2.6 - 8.0 cm,3
TAPR167,1,May 20 2005,AEGL,Ohio buckeye,8.1 - 15.0 cm,2
TAPR167,1,May 20 2005,CEOC,common hackberry,> 38.0 cm,2
TAPR167,1,May 20 2005,FRPE,green ash,8.1 - 15.0 cm,1
TAPR167,1,May 20 2005,JUNI,black walnut,23.1 - 38.0 cm,1
TAPR167,1,May 22 2018,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR167,1,May 24 2004,ACNE2,boxelder,23.1 - 38.0 cm,1
TAPR167,1,May 24 2004,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR167,1,May 24 2004,SNAG,snag,8.1 - 15.0 cm,1
TAPR167,1,May 24 2004,SNAG,snag,15.1 - 23.0 cm,1
TAPR167,1,May 24 2004,ULAM,American elm,23.1 - 38.0 cm,1
TAPR167,1,May 24 2010,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR167,1,May 24 2010,ULAM,American elm,23.1 - 38.0 cm,1
TAPR168,1,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR168,1,Jun  1 2002,CEOC,common hackberry,> 38.0 cm,1
TAPR168,1,Jun  1 2002,SNAG,snag,2.6 - 8.0 cm,1
TAPR168,1,Jun  1 2002,SNAG,snag,8.1 - 15.0 cm,2
TAPR168,1,Jun  1 2002,SNAG,snag,15.1 - 23.0 cm,1
TAPR168,1,Jun  1 2002,SNAG,snag,23.1 - 38.0 cm,1
TAPR168,1,Jun  5 2008,CATE9,black hickory,15.1 - 23.0 cm,1
TAPR168,1,Jun  5 2008,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR168,1,Jun  5 2008,CEOC,common hackberry,23.1 - 38.0 cm,3
TAPR168,1,Jun  5 2008,FRAM2,white ash,8.1 - 15.0 cm,1
TAPR168,1,Jun  5 2008,FRAM2,white ash,23.1 - 38.0 cm,1
TAPR168,1,Jun  5 2008,FRAM2,white ash,> 38.0 cm,1
TAPR168,1,Jun  7 2001,CELTI,hackberry,8.1 - 15.0 cm,4
TAPR168,1,Jun  7 2001,CELTI,hackberry,> 38.0 cm,2
TAPR168,1,May 17 2014,CEOC,common hackberry,< 1.0 cm,6
TAPR168,1,May 17 2014,CEOC,common hackberry,23.1 - 38.0 cm,3
TAPR168,1,May 17 2014,FRAM2,white ash,> 38.0 cm,1
TAPR168,1,May 18 2006,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR168,1,May 18 2006,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,1,May 18 2006,FRPE,green ash,8.1 - 15.0 cm,1
TAPR168,1,May 18 2006,FRPE,green ash,15.1 - 23.0 cm,1
TAPR168,1,May 18 2006,FRPE,green ash,23.1 - 38.0 cm,1
TAPR168,1,May 18 2006,FRPE,green ash,> 38.0 cm,1
TAPR168,1,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR168,1,May 20 2005,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,1,May 20 2005,CEOC,common hackberry,> 38.0 cm,1
TAPR168,1,May 20 2005,FRPE,green ash,15.1 - 23.0 cm,1
TAPR168,1,May 22 2007,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,1,May 22 2007,FRPE,green ash,8.1 - 15.0 cm,1
TAPR168,1,May 22 2007,FRPE,green ash,15.1 - 23.0 cm,1
TAPR168,1,May 22 2007,FRPE,green ash,23.1 - 38.0 cm,1
TAPR168,1,May 22 2007,FRPE,green ash,> 38.0 cm,1
TAPR168,1,May 22 2018,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,1,May 22 2018,FRPE,green ash,> 38.0 cm,1
TAPR168,1,May 24 2004,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR168,1,May 24 2004,CEOC,common hackberry,15.1 - 23.0 cm,3
TAPR168,1,May 24 2004,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR168,1,May 24 2004,CEOC,common hackberry,> 38.0 cm,1
TAPR168,1,May 24 2010,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR168,1,May 24 2010,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,1,May 24 2010,FRPE,green ash,15.1 - 23.0 cm,1
TAPR168,1,May 24 2010,FRPE,green ash,23.1 - 38.0 cm,1
TAPR168,1,May 24 2010,FRPE,green ash,> 38.0 cm,1
TAPR168,4,Jun  1 2002,CEOC,common hackberry,1.1 - 2.5 cm,1
TAPR168,4,Jun  1 2002,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR168,4,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR168,4,Jun  7 2001,CELTI,hackberry,> 38.0 cm,1
TAPR168,4,May 18 2006,FRAM2,white ash,15.1 - 23.0 cm,1
TAPR168,4,May 18 2006,FRPE,green ash,> 38.0 cm,1
TAPR168,4,May 20 2005,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR168,4,May 20 2005,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR168,4,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR168,4,May 20 2005,CEOC,common hackberry,> 38.0 cm,2
TAPR168,4,May 24 2004,CEOC,common hackberry,2.6 - 8.0 cm,3
TAPR168,4,May 24 2004,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR168,4,May 24 2004,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR168,4,May 24 2004,CEOC,common hackberry,> 38.0 cm,1
TAPR169,1,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR169,1,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,Jun  1 2002,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR169,1,Jun  5 2008,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,3
TAPR169,1,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,1
TAPR169,1,May 17 2014,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR169,1,May 17 2014,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,May 17 2014,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR169,1,May 17 2014,CEOC,common hackberry,> 38.0 cm,1
TAPR169,1,May 17 2014,SNAG,snag,15.1 - 23.0 cm,1
TAPR169,1,May 18 2006,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,May 22 2007,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,May 22 2007,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR169,1,May 22 2018,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR169,1,May 22 2018,CEOC,common hackberry,> 38.0 cm,1
TAPR169,1,May 22 2018,QUMA2,bur oak,> 38.0 cm,1
TAPR169,1,May 24 2010,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,1,May 26 2004,AIAL,tree of heaven,< 1.0 cm,1
TAPR169,1,May 26 2004,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR169,1,May 26 2004,CEOC,common hackberry,15.1 - 23.0 cm,4
TAPR169,1,May 26 2004,CEOC,common hackberry,> 38.0 cm,2
TAPR169,1,May 26 2004,SNAG,snag,2.6 - 8.0 cm,1
TAPR169,1,May 26 2004,SNAG,snag,8.1 - 15.0 cm,1
TAPR169,1,May 26 2004,SNAG,snag,23.1 - 38.0 cm,1
TAPR169,4,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR169,4,Jun  1 2002,CEOC,common hackberry,> 38.0 cm,2
TAPR169,4,Jun  1 2002,JUNI,black walnut,8.1 - 15.0 cm,1
TAPR169,4,Jun  1 2002,JUNI,black walnut,15.1 - 23.0 cm,1
TAPR169,4,Jun  7 2001,CELTI,hackberry,8.1 - 15.0 cm,1
TAPR169,4,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,1
TAPR169,4,Jun  7 2001,CELTI,hackberry,> 38.0 cm,2
TAPR169,4,May 18 2006,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR169,4,May 18 2006,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR169,4,May 18 2006,CEOC,common hackberry,> 38.0 cm,2
TAPR169,4,May 20 2005,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR169,4,May 20 2005,CEOC,common hackberry,> 38.0 cm,1
TAPR169,4,May 20 2005,JUNI,black walnut,8.1 - 15.0 cm,2
TAPR169,4,May 26 2004,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR169,4,May 26 2004,JUNI,black walnut,15.1 - 23.0 cm,1
TAPR169,4,May 26 2004,ULAM,American elm,23.1 - 38.0 cm,1
TAPR170,1,Jun  1 2002,AEGL,Ohio buckeye,2.6 - 8.0 cm,2
TAPR170,1,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,1,Jun  1 2002,SNAG,snag,8.1 - 15.0 cm,1
TAPR170,1,Jun  5 2008,CEOC,common hackberry,< 1.0 cm,1
TAPR170,1,Jun  5 2008,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR170,1,Jun  5 2008,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,1,Jun  5 2008,FRAM2,white ash,23.1 - 38.0 cm,1
TAPR170,1,Jun  5 2008,SNAG,snag,23.1 - 38.0 cm,1
TAPR170,1,Jun  7 2001,AESCU,Buckeye,2.6 - 8.0 cm,2
TAPR170,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,1
TAPR170,1,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,1
TAPR170,1,Jun  7 2001,SNAG,snag,2.6 - 8.0 cm,1
TAPR170,1,May 17 2014,CEOC,common hackberry,< 1.0 cm,3
TAPR170,1,May 17 2014,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR170,1,May 17 2014,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 17 2014,JUNI,black walnut,15.1 - 23.0 cm,1
TAPR170,1,May 17 2014,SNAG,snag,15.1 - 23.0 cm,1
TAPR170,1,May 18 2006,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR170,1,May 18 2006,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,1,May 18 2006,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 18 2006,FRPE,green ash,23.1 - 38.0 cm,1
TAPR170,1,May 18 2006,GLTR,honeylocust,23.1 - 38.0 cm,1
TAPR170,1,May 18 2006,SNAG,snag,15.1 - 23.0 cm,1
TAPR170,1,May 20 2005,FRPE,green ash,23.1 - 38.0 cm,1
TAPR170,1,May 20 2005,GLTR,honeylocust,23.1 - 38.0 cm,1
TAPR170,1,May 20 2005,SNAG,snag,23.1 - 38.0 cm,1
TAPR170,1,May 22 2007,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR170,1,May 22 2007,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR170,1,May 22 2007,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 22 2007,FRPE,green ash,23.1 - 38.0 cm,1
TAPR170,1,May 22 2007,GLTR,honeylocust,23.1 - 38.0 cm,1
TAPR170,1,May 22 2018,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,1,May 22 2018,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 22 2018,FRPE,green ash,23.1 - 38.0 cm,1
TAPR170,1,May 22 2018,SNAG,snag,15.1 - 23.0 cm,1
TAPR170,1,May 24 2010,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,1,May 24 2010,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 24 2010,FRPE,green ash,15.1 - 23.0 cm,1
TAPR170,1,May 26 2004,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR170,1,May 26 2004,CEOC,common hackberry,> 38.0 cm,1
TAPR170,1,May 26 2004,FRPE,green ash,15.1 - 23.0 cm,1
TAPR170,1,May 26 2004,FRPE,green ash,23.1 - 38.0 cm,1
TAPR170,1,May 26 2004,GLTR,honeylocust,23.1 - 38.0 cm,1
TAPR170,1,May 26 2004,SNAG,snag,15.1 - 23.0 cm,1
TAPR170,4,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR170,4,Jun  1 2002,GLTR,honeylocust,15.1 - 23.0 cm,1
TAPR170,4,Jun  7 2001,CELTI,hackberry,8.1 - 15.0 cm,2
TAPR170,4,Jun  7 2001,GLTR,honeylocust,15.1 - 23.0 cm,1
TAPR170,4,May 18 2006,CEOC,common hackberry,2.6 - 8.0 cm,1
TAPR170,4,May 18 2006,CEOC,common hackberry,8.1 - 15.0 cm,1
TAPR170,4,May 18 2006,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR170,4,May 18 2006,CEOC,common hackberry,> 38.0 cm,2
TAPR170,4,May 20 2005,GLTR,honeylocust,15.1 - 23.0 cm,1
TAPR170,4,May 20 2005,JUNI,black walnut,> 38.0 cm,1
TAPR170,4,May 20 2005,ULAM,American elm,8.1 - 15.0 cm,1
TAPR171,1,Jun  1 2002,AEGL,Ohio buckeye,2.6 - 8.0 cm,2
TAPR171,1,Jun  1 2002,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR171,1,Jun  1 2002,CEOC,common hackberry,8.1 - 15.0 cm,3
TAPR171,1,Jun  1 2002,CEOC,common hackberry,15.1 - 23.0 cm,1
TAPR171,1,Jun  1 2002,CEOC,common hackberry,23.1 - 38.0 cm,2
TAPR171,1,Jun  1 2002,CEOC,common hackberry,> 38.0 cm,1
TAPR171,1,Jun  1 2002,ULAM,American elm,2.6 - 8.0 cm,1
TAPR171,1,Jun  1 2002,ULAM,American elm,8.1 - 15.0 cm,2
TAPR171,1,Jun  1 2002,ULAM,American elm,15.1 - 23.0 cm,1
TAPR171,1,Jun  5 2008,AEPA,red buckeye,2.6 - 8.0 cm,2
TAPR171,1,Jun  5 2008,CEOC,common hackberry,2.6 - 8.0 cm,2
TAPR171,1,Jun  5 2008,CEOC,common hackberry,8.1 - 15.0 cm,2
TAPR171,1,Jun  5 2008,CEOC,common hackberry,15.1 - 23.0 cm,2
TAPR171,1,Jun  5 2008,CEOC,common hackberry,23.1 - 38.0 cm,1
TAPR171,1,Jun  5 2008,SNAG,snag,15.1 - 23.0 cm,1
TAPR171,1,Jun  5 2008,ULRU,slippery elm,2.6 - 8.0 cm,2
TAPR171,1,Jun  5 2008,ULRU,slippery elm,15.1 - 23.0 cm,1
TAPR171,1,Jun  7 2001,AESCU,Buckeye,2.6 - 8.0 cm,2
TAPR171,1,Jun  7 2001,CELTI,hackberry,2.6 - 8.0 cm,1
TAPR171,1,Jun  7 2001,CELTI,hackberry,8.1 - 15.0 cm,3
TAPR171,1,Jun  7 2001,CELTI,hackberry,15.1 - 23.0 cm,2
TAPR171,1,Jun  7 2001,CELTI,hackberry,23.1 - 38.0 cm,2
TAPR171,1,Jun  7 2001,CELTI,hackberry,> 38.0 cm,1
