Plot,SubPlot,EventDate,Height,Vegetation,Count
TAPR217,1,May 18 2005,0 - 1 m,Herbaceous,4
TAPR217,1,May 22 2018,0 - 1 m,Herbaceous,4
TAPR217,1,May 31 2002,0 - 1 m,Herbaceous,4
TAPR217,2,May 18 2005,0 - 1 m,Herbaceous,4
TAPR217,2,May 31 2002,0 - 1 m,Herbaceous,4
TAPR217,3,May 18 2005,0 - 1 m,Herbaceous,4
TAPR217,3,May 31 2002,0 - 1 m,Deciduous,1
TAPR217,3,May 31 2002,0 - 1 m,Herbaceous,4
TAPR217,4,May 18 2005,0 - 1 m,Herbaceous,4
TAPR217,4,May 31 2002,0 - 1 m,Herbaceous,4
TAPR218,1,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR218,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR218,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR218,1,May 19 2006,0 - 1 m,Herbaceous,4
TAPR218,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR218,2,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR218,2,May 19 2006,0 - 1 m,Herbaceous,4
TAPR218,3,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR218,3,May 19 2006,0 - 1 m,Herbaceous,4
TAPR218,4,Jun  2 2002,0 - 1 m,Deciduous,1
TAPR218,4,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR218,4,May 19 2006,0 - 1 m,Deciduous,1
TAPR218,4,May 19 2006,0 - 1 m,Herbaceous,4
TAPR219,1,Jun  6 2008,0 - 1 m,Deciduous,1
TAPR219,1,Jun  6 2008,0 - 1 m,Herbaceous,4
TAPR219,1,May 11 2004,0 - 1 m,Herbaceous,4
TAPR219,1,May 12 2010,0 - 1 m,Deciduous,1
TAPR219,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR219,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR219,1,May 17 2005,0 - 1 m,Herbaceous,4
TAPR219,1,May 18 2007,0 - 1 m,Herbaceous,4
TAPR219,1,May 19 2006,0 - 1 m,Herbaceous,4
TAPR219,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR219,1,May 29 2002,0 - 1 m,Herbaceous,4
TAPR219,2,May 11 2004,0 - 1 m,Herbaceous,4
TAPR219,2,May 17 2005,0 - 1 m,Herbaceous,4
TAPR219,2,May 19 2006,0 - 1 m,Deciduous,1
TAPR219,2,May 19 2006,0 - 1 m,Herbaceous,4
TAPR219,2,May 29 2002,0 - 1 m,Herbaceous,4
TAPR219,3,May 11 2004,0 - 1 m,Herbaceous,3
TAPR219,3,May 17 2005,0 - 1 m,Herbaceous,3
TAPR219,3,May 19 2006,0 - 1 m,Herbaceous,4
TAPR219,3,May 29 2002,0 - 1 m,Herbaceous,3
TAPR219,4,May 11 2004,0 - 1 m,Herbaceous,4
TAPR219,4,May 17 2005,0 - 1 m,Herbaceous,4
TAPR219,4,May 19 2006,0 - 1 m,Herbaceous,4
TAPR219,4,May 29 2002,0 - 1 m,Herbaceous,4
TAPR22,1,Jun  3 2002,0 - 1 m,Deciduous,1
TAPR22,1,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR22,1,Jun  4 2008,0 - 1 m,Herbaceous,4
TAPR22,1,Jun  5 2001,0 - 1 m,Herbaceous,4
TAPR22,1,May 19 2014,0 - 1 m,Herbaceous,4
TAPR22,1,May 21 2010,0 - 1 m,Herbaceous,4
TAPR22,2,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR22,2,Jun  5 2001,0 - 1 m,Herbaceous,3
TAPR22,3,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR22,3,Jun  5 2001,0 - 1 m,Herbaceous,4
TAPR22,4,Jun  3 2002,0 - 1 m,Herbaceous,4
TAPR22,4,Jun  5 2001,0 - 1 m,Herbaceous,3
TAPR220,1,Jun  6 2008,0 - 1 m,Herbaceous,4
TAPR220,1,May 11 2010,0 - 1 m,Deciduous,1
TAPR220,1,May 11 2010,0 - 1 m,Herbaceous,4
TAPR220,1,May 12 2004,0 - 1 m,Herbaceous,3
TAPR220,1,May 16 2006,0 - 1 m,Herbaceous,4
TAPR220,1,May 17 2005,0 - 1 m,Herbaceous,4
TAPR220,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR220,1,May 18 2007,0 - 1 m,Herbaceous,4
TAPR220,1,May 22 2002,0 - 1 m,Herbaceous,4
TAPR220,1,May 24 2018,0 - 1 m,Herbaceous,4
TAPR220,2,May 12 2004,0 - 1 m,Herbaceous,4
TAPR220,2,May 16 2006,0 - 1 m,Herbaceous,4
TAPR220,2,May 17 2005,0 - 1 m,Herbaceous,4
TAPR220,2,May 22 2002,0 - 1 m,Herbaceous,4
TAPR220,3,May 12 2004,0 - 1 m,Herbaceous,4
TAPR220,3,May 16 2006,0 - 1 m,Herbaceous,4
TAPR220,3,May 17 2005,0 - 1 m,Herbaceous,4
TAPR220,3,May 22 2002,0 - 1 m,Herbaceous,4
TAPR220,4,May 12 2004,0 - 1 m,Herbaceous,3
TAPR220,4,May 16 2006,0 - 1 m,Herbaceous,2
TAPR220,4,May 17 2005,0 - 1 m,Herbaceous,3
TAPR220,4,May 22 2002,0 - 1 m,Herbaceous,2
TAPR221,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR221,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR221,1,May 19 2006,0 - 1 m,Herbaceous,4
TAPR221,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR221,1,May 29 2002,0 - 1 m,Herbaceous,4
TAPR221,2,May 19 2006,0 - 1 m,Herbaceous,4
TAPR221,2,May 29 2002,0 - 1 m,Herbaceous,4
TAPR221,3,May 19 2006,0 - 1 m,Herbaceous,4
TAPR221,3,May 29 2002,0 - 1 m,Herbaceous,4
TAPR221,4,May 19 2006,0 - 1 m,Herbaceous,4
TAPR221,4,May 29 2002,0 - 1 m,Herbaceous,4
TAPR222,1,May 11 2010,0 - 1 m,Herbaceous,4
TAPR222,1,May 12 2004,0 - 1 m,Herbaceous,4
TAPR222,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR222,1,May 23 2018,0 - 1 m,Deciduous,1
TAPR222,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR222,1,May 28 2002,0 - 1 m,Herbaceous,3
TAPR222,2,May 12 2004,0 - 1 m,Herbaceous,4
TAPR222,2,May 28 2002,0 - 1 m,Herbaceous,4
TAPR222,3,May 12 2004,0 - 1 m,Herbaceous,4
TAPR222,3,May 28 2002,0 - 1 m,Herbaceous,4
TAPR222,4,May 12 2004,0 - 1 m,Herbaceous,4
TAPR222,4,May 28 2002,0 - 1 m,Herbaceous,4
TAPR223,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR223,1,May 18 2007,0 - 1 m,Herbaceous,4
TAPR223,1,May 22 2002,0 - 1 m,Herbaceous,1
TAPR223,1,May 24 2018,0 - 1 m,Herbaceous,4
TAPR223,2,May 22 2002,0 - 1 m,Herbaceous,4
TAPR223,3,May 22 2002,0 - 1 m,Herbaceous,4
TAPR223,4,May 22 2002,0 - 1 m,Herbaceous,4
TAPR224,1,May 11 2010,0 - 1 m,Herbaceous,4
TAPR224,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR224,1,May 16 2006,0 - 1 m,Herbaceous,4
TAPR224,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR224,1,May 28 2002,0 - 1 m,Herbaceous,4
TAPR224,2,May 16 2006,0 - 1 m,Herbaceous,3
TAPR224,2,May 28 2002,0 - 1 m,Herbaceous,3
TAPR224,3,May 16 2006,0 - 1 m,Herbaceous,4
TAPR224,3,May 28 2002,0 - 1 m,Deciduous,1
TAPR224,3,May 28 2002,0 - 1 m,Herbaceous,4
TAPR224,4,May 16 2006,0 - 1 m,Herbaceous,4
TAPR224,4,May 28 2002,0 - 1 m,Herbaceous,4
TAPR225,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR225,1,May 22 2018,0 - 1 m,Herbaceous,4
TAPR225,1,May 24 2010,0 - 1 m,Herbaceous,4
TAPR225,1,May 27 2004,0 - 1 m,Herbaceous,4
TAPR225,1,May 31 2002,0 - 1 m,Herbaceous,4
TAPR225,2,May 27 2004,0 - 1 m,Herbaceous,4
TAPR225,2,May 31 2002,0 - 1 m,Herbaceous,4
TAPR225,3,May 27 2004,0 - 1 m,Herbaceous,4
TAPR225,3,May 31 2002,0 - 1 m,Herbaceous,4
TAPR225,4,May 27 2004,0 - 1 m,Herbaceous,4
TAPR225,4,May 31 2002,0 - 1 m,Herbaceous,4
TAPR226,1,Jun  3 2008,0 - 1 m,Herbaceous,4
TAPR226,1,Jun  3 2008,1 - 2 m,Herbaceous,1
TAPR226,1,May 14 2010,0 - 1 m,Deciduous,2
TAPR226,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR226,1,May 14 2014,0 - 1 m,Deciduous,1
TAPR226,1,May 14 2014,0 - 1 m,Herbaceous,3
TAPR226,1,May 23 2018,0 - 1 m,Deciduous,3
TAPR226,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR226,1,May 23 2018,1 - 2 m,Deciduous,2
TAPR226,1,May 28 2002,0 - 1 m,Herbaceous,3
TAPR226,2,May 28 2002,0 - 1 m,Herbaceous,4
TAPR226,3,May 28 2002,0 - 1 m,Herbaceous,4
TAPR226,4,May 28 2002,0 - 1 m,Herbaceous,4
TAPR227,1,Jun 19 2002,0 - 1 m,Deciduous,1
TAPR227,1,Jun 19 2002,0 - 1 m,Herbaceous,4
TAPR227,1,May 16 2004,0 - 1 m,Herbaceous,3
TAPR227,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR227,1,May 21 2018,0 - 1 m,Herbaceous,4
TAPR227,1,May 23 2010,0 - 1 m,Herbaceous,4
TAPR227,2,Jun 19 2002,0 - 1 m,Deciduous,2
TAPR227,2,Jun 19 2002,0 - 1 m,Herbaceous,4
TAPR227,2,May 16 2004,0 - 1 m,Herbaceous,3
TAPR227,3,Jun 19 2002,0 - 1 m,Herbaceous,4
TAPR227,3,May 16 2004,0 - 1 m,Deciduous,1
TAPR227,3,May 16 2004,0 - 1 m,Herbaceous,4
TAPR227,4,Jun 19 2002,0 - 1 m,Deciduous,1
TAPR227,4,Jun 19 2002,0 - 1 m,Herbaceous,3
TAPR227,4,May 16 2004,0 - 1 m,Deciduous,1
TAPR227,4,May 16 2004,0 - 1 m,Herbaceous,4
TAPR228,1,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR228,1,May 12 2004,0 - 1 m,Herbaceous,4
TAPR228,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR228,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR228,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR228,2,Jun 12 2002,0 - 1 m,Deciduous,1
TAPR228,2,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR228,2,May 12 2004,0 - 1 m,Herbaceous,4
TAPR228,3,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR228,3,May 12 2004,0 - 1 m,Herbaceous,4
TAPR228,4,Jun 12 2002,0 - 1 m,Deciduous,1
TAPR228,4,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR228,4,May 12 2004,0 - 1 m,Herbaceous,4
TAPR229,1,Jun  3 2008,0 - 1 m,Herbaceous,4
TAPR229,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR229,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR229,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR229,1,May 23 2018,1 - 2 m,Herbaceous,1
TAPR229,1,May 29 2002,0 - 1 m,Herbaceous,4
TAPR229,2,May 29 2002,0 - 1 m,Herbaceous,4
TAPR229,3,May 29 2002,0 - 1 m,Herbaceous,4
TAPR229,4,May 29 2002,0 - 1 m,Herbaceous,3
TAPR23,1,Jun  4 2001,0 - 1 m,Herbaceous,4
TAPR23,1,Jun  7 2008,0 - 1 m,Herbaceous,4
TAPR23,1,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR23,1,May 19 2014,0 - 1 m,Herbaceous,4
TAPR23,1,May 21 2010,0 - 1 m,Herbaceous,4
TAPR23,1,May 26 2018,0 - 1 m,Herbaceous,4
TAPR23,2,Jun  4 2001,0 - 1 m,Herbaceous,4
TAPR23,2,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR23,3,Jun  4 2001,0 - 1 m,Herbaceous,4
TAPR23,3,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR23,4,Jun  4 2001,0 - 1 m,Herbaceous,4
TAPR23,4,Jun 12 2002,0 - 1 m,Deciduous,1
TAPR23,4,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR230,1,Jun 19 2002,0 - 1 m,Herbaceous,3
TAPR230,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR230,1,May 18 2006,0 - 1 m,Deciduous,1
TAPR230,1,May 18 2006,0 - 1 m,Herbaceous,3
TAPR230,1,May 23 2010,0 - 1 m,Herbaceous,4
TAPR230,1,May 26 2018,0 - 1 m,Herbaceous,4
TAPR230,1,May 26 2018,1 - 2 m,Herbaceous,1
TAPR230,2,Jun 19 2002,0 - 1 m,Herbaceous,3
TAPR230,2,May 18 2006,0 - 1 m,Herbaceous,4
TAPR230,3,Jun 19 2002,0 - 1 m,Herbaceous,4
TAPR230,3,May 18 2006,0 - 1 m,Herbaceous,4
TAPR230,4,Jun 19 2002,0 - 1 m,Deciduous,1
TAPR230,4,Jun 19 2002,0 - 1 m,Herbaceous,4
TAPR230,4,May 18 2006,0 - 1 m,Herbaceous,4
TAPR231,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR231,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR231,1,May 21 2005,0 - 1 m,Herbaceous,4
TAPR231,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR231,1,May 29 2002,0 - 1 m,Herbaceous,4
TAPR231,2,May 21 2005,0 - 1 m,Herbaceous,4
TAPR231,2,May 29 2002,0 - 1 m,Herbaceous,4
TAPR231,3,May 21 2005,0 - 1 m,Herbaceous,4
TAPR231,3,May 29 2002,0 - 1 m,Herbaceous,4
TAPR231,4,May 21 2005,0 - 1 m,Herbaceous,4
TAPR231,4,May 29 2002,0 - 1 m,Herbaceous,4
TAPR232,1,Jun  1 2002,0 - 1 m,Herbaceous,4
TAPR232,1,Jun  5 2008,0 - 1 m,Herbaceous,4
TAPR232,1,Jun  5 2008,1 - 2 m,Herbaceous,4
TAPR232,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR232,1,May 18 2006,0 - 1 m,Herbaceous,4
TAPR232,1,May 20 2005,0 - 1 m,Herbaceous,4
TAPR232,1,May 22 2007,0 - 1 m,Herbaceous,4
TAPR232,1,May 22 2018,0 - 1 m,Herbaceous,4
TAPR232,1,May 24 2010,0 - 1 m,Herbaceous,4
TAPR232,1,May 27 2004,0 - 1 m,Herbaceous,4
TAPR232,2,Jun  1 2002,0 - 1 m,Herbaceous,4
TAPR232,2,May 18 2006,0 - 1 m,Herbaceous,4
TAPR232,2,May 20 2005,0 - 1 m,Herbaceous,4
TAPR232,2,May 27 2004,0 - 1 m,Herbaceous,4
TAPR232,2,May 27 2004,1 - 2 m,Herbaceous,3
TAPR232,3,Jun  1 2002,0 - 1 m,Herbaceous,4
TAPR232,3,May 18 2006,0 - 1 m,Herbaceous,4
TAPR232,3,May 20 2005,0 - 1 m,Herbaceous,4
TAPR232,3,May 27 2004,0 - 1 m,Herbaceous,4
TAPR232,4,Jun  1 2002,0 - 1 m,Herbaceous,4
TAPR232,4,May 18 2006,0 - 1 m,Herbaceous,4
TAPR232,4,May 20 2005,0 - 1 m,Herbaceous,4
TAPR232,4,May 27 2004,0 - 1 m,Herbaceous,4
TAPR232,4,May 27 2004,1 - 2 m,Herbaceous,2
TAPR233,1,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR233,1,May 17 2014,0 - 1 m,Deciduous,1
TAPR233,1,May 17 2014,0 - 1 m,Herbaceous,1
TAPR233,1,May 17 2014,1 - 2 m,Deciduous,1
TAPR233,1,May 22 2018,0 - 1 m,Herbaceous,4
TAPR233,1,May 23 2005,0 - 1 m,Deciduous,2
TAPR233,1,May 23 2005,0 - 1 m,Herbaceous,3
TAPR233,1,May 23 2005,2 - 3 m,Deciduous,1
TAPR233,1,May 23 2005,3 - 4 m,Deciduous,1
TAPR233,1,May 23 2005,4 - 5 m,Deciduous,1
TAPR233,1,May 23 2010,0 - 1 m,Deciduous,1
TAPR233,1,May 23 2010,0 - 1 m,Herbaceous,4
TAPR233,1,May 23 2010,5 - 6 m,Deciduous,1
TAPR233,2,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR233,2,May 23 2005,0 - 1 m,Herbaceous,4
TAPR233,3,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR233,3,May 23 2005,0 - 1 m,Herbaceous,3
TAPR233,4,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR233,4,May 23 2005,0 - 1 m,Herbaceous,4
TAPR234,1,Jun  6 2008,0 - 1 m,Herbaceous,4
TAPR234,1,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR234,1,May 12 2004,0 - 1 m,Herbaceous,4
TAPR234,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR234,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR234,1,May 17 2007,0 - 1 m,Herbaceous,4
TAPR234,1,May 19 2006,0 - 1 m,Herbaceous,4
TAPR234,1,May 21 2005,0 - 1 m,Herbaceous,4
TAPR234,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR234,2,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR234,2,May 12 2004,0 - 1 m,Herbaceous,4
TAPR234,2,May 19 2006,0 - 1 m,Herbaceous,4
TAPR234,2,May 21 2005,0 - 1 m,Herbaceous,4
TAPR234,3,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR234,3,May 12 2004,0 - 1 m,Herbaceous,4
TAPR234,3,May 19 2006,0 - 1 m,Herbaceous,4
TAPR234,3,May 21 2005,0 - 1 m,Herbaceous,4
TAPR234,4,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR234,4,May 12 2004,0 - 1 m,Herbaceous,4
TAPR234,4,May 19 2006,0 - 1 m,Herbaceous,4
TAPR234,4,May 21 2005,0 - 1 m,Herbaceous,4
TAPR235,1,Jun  2 2002,0 - 1 m,Deciduous,1
TAPR235,1,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR235,1,May 11 2010,0 - 1 m,Herbaceous,4
TAPR235,1,May 12 2004,0 - 1 m,Herbaceous,4
TAPR235,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR235,1,May 23 2018,0 - 1 m,Herbaceous,3
TAPR235,2,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR235,2,May 12 2004,0 - 1 m,Herbaceous,4
TAPR235,3,Jun  2 2002,0 - 1 m,Herbaceous,4
TAPR235,3,May 12 2004,0 - 1 m,Herbaceous,4
TAPR235,4,Jun  2 2002,0 - 1 m,Herbaceous,3
TAPR235,4,May 12 2004,0 - 1 m,Herbaceous,3
TAPR236,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR236,1,May 14 2014,0 - 1 m,Herbaceous,4
TAPR236,1,May 16 2006,0 - 1 m,Herbaceous,4
TAPR236,1,May 23 2002,0 - 1 m,Herbaceous,4
TAPR236,1,May 25 2018,0 - 1 m,Herbaceous,4
TAPR236,2,May 16 2006,0 - 1 m,Herbaceous,4
TAPR236,2,May 23 2002,0 - 1 m,Herbaceous,2
TAPR236,3,May 16 2006,0 - 1 m,Herbaceous,4
TAPR236,3,May 23 2002,0 - 1 m,Herbaceous,4
TAPR236,4,May 16 2006,0 - 1 m,Deciduous,1
TAPR236,4,May 16 2006,0 - 1 m,Herbaceous,4
TAPR236,4,May 23 2002,0 - 1 m,Herbaceous,4
TAPR237,1,Jun 14 2002,0 - 1 m,Herbaceous,7
TAPR237,1,May 17 2014,0 - 1 m,Herbaceous,4
TAPR237,1,May 23 2010,0 - 1 m,Herbaceous,4
TAPR237,1,May 26 2018,0 - 1 m,Herbaceous,4
TAPR237,2,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR237,3,Jun 14 2002,0 - 1 m,Herbaceous,3
TAPR237,3,Jun 14 2002,3 - 4 m,Deciduous,1
TAPR237,3,Jun 14 2002,4 - 5 m,Deciduous,1
TAPR237,3,Jun 14 2002,6 - 7 m,Deciduous,1
TAPR237,3,Jun 14 2002,7 - 7.5 m,Deciduous,1
TAPR237,4,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR238,1,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR238,1,May 16 2014,0 - 1 m,Herbaceous,4
TAPR238,1,May 18 2010,0 - 1 m,Deciduous,2
TAPR238,1,May 18 2010,0 - 1 m,Herbaceous,4
TAPR238,1,May 21 2018,0 - 1 m,Herbaceous,4
TAPR238,1,May 23 2005,0 - 1 m,Herbaceous,4
TAPR238,2,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR238,2,May 23 2005,0 - 1 m,Deciduous,1
TAPR238,2,May 23 2005,0 - 1 m,Herbaceous,4
TAPR238,3,Jun 13 2002,0 - 1 m,Deciduous,1
TAPR238,3,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR238,3,May 23 2005,0 - 1 m,Deciduous,1
TAPR238,3,May 23 2005,0 - 1 m,Herbaceous,4
TAPR238,4,Jun 13 2002,0 - 1 m,Deciduous,1
TAPR238,4,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR238,4,May 23 2005,0 - 1 m,Herbaceous,4
TAPR239,1,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR239,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR239,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR239,1,May 21 2005,0 - 1 m,Herbaceous,4
TAPR239,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR239,2,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR239,2,May 21 2005,0 - 1 m,Herbaceous,4
TAPR239,3,Jun 12 2002,0 - 1 m,Herbaceous,3
TAPR239,3,May 21 2005,0 - 1 m,Herbaceous,4
TAPR239,4,Jun 12 2002,0 - 1 m,Herbaceous,4
TAPR239,4,May 21 2005,0 - 1 m,Herbaceous,4
TAPR24,1,Jun 11 2002,0 - 1 m,Deciduous,1
TAPR24,1,Jun 11 2002,0 - 1 m,Herbaceous,4
TAPR24,1,Jun 12 2001,0 - 1 m,Herbaceous,4
TAPR24,1,May 15 2014,0 - 1 m,Herbaceous,4
TAPR24,1,May 16 2010,0 - 1 m,Deciduous,1
TAPR24,1,May 16 2010,0 - 1 m,Herbaceous,4
TAPR24,1,May 19 2007,0 - 1 m,Herbaceous,4
TAPR24,1,May 24 2018,0 - 1 m,Herbaceous,4
TAPR24,2,Jun 11 2002,0 - 1 m,Herbaceous,4
TAPR24,2,Jun 12 2001,0 - 1 m,Herbaceous,4
TAPR24,3,Jun 11 2002,0 - 1 m,Herbaceous,4
TAPR24,3,Jun 12 2001,0 - 1 m,Herbaceous,4
TAPR24,4,Jun 11 2002,0 - 1 m,Herbaceous,4
TAPR24,4,Jun 12 2001,0 - 1 m,Herbaceous,4
TAPR240,1,Jun  3 2008,0 - 1 m,Deciduous,2
TAPR240,1,Jun  3 2008,0 - 1 m,Herbaceous,4
TAPR240,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR240,1,May 14 2010,0 - 1 m,Deciduous,1
TAPR240,1,May 14 2010,0 - 1 m,Herbaceous,4
TAPR240,1,May 23 2002,0 - 1 m,Herbaceous,3
TAPR240,1,May 23 2018,0 - 1 m,Herbaceous,4
TAPR240,2,May 23 2002,0 - 1 m,Herbaceous,4
TAPR240,3,May 23 2002,0 - 1 m,Herbaceous,4
TAPR240,4,May 23 2002,0 - 1 m,Herbaceous,4
TAPR241,1,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR241,1,May 16 2014,0 - 1 m,Herbaceous,4
TAPR241,1,May 17 2006,0 - 1 m,Herbaceous,4
TAPR241,1,May 22 2018,0 - 1 m,Herbaceous,4
TAPR241,1,May 23 2005,0 - 1 m,Herbaceous,4
TAPR241,1,May 26 2004,0 - 1 m,Herbaceous,4
TAPR241,1,May 27 2010,0 - 1 m,Deciduous,1
TAPR241,1,May 27 2010,0 - 1 m,Herbaceous,4
TAPR241,2,Jun 14 2002,0 - 1 m,Deciduous,1
TAPR241,2,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR241,2,May 17 2006,0 - 1 m,Herbaceous,4
TAPR241,2,May 23 2005,0 - 1 m,Deciduous,1
TAPR241,2,May 23 2005,0 - 1 m,Herbaceous,4
TAPR241,2,May 26 2004,0 - 1 m,Herbaceous,4
TAPR241,3,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR241,3,May 17 2006,0 - 1 m,Herbaceous,4
TAPR241,3,May 23 2005,0 - 1 m,Deciduous,1
TAPR241,3,May 23 2005,0 - 1 m,Herbaceous,4
TAPR241,3,May 26 2004,0 - 1 m,Herbaceous,4
TAPR241,4,Jun 14 2002,0 - 1 m,Deciduous,3
TAPR241,4,Jun 14 2002,0 - 1 m,Herbaceous,4
TAPR241,4,May 17 2006,0 - 1 m,Deciduous,1
TAPR241,4,May 17 2006,0 - 1 m,Herbaceous,4
TAPR241,4,May 23 2005,0 - 1 m,Herbaceous,4
TAPR241,4,May 26 2004,0 - 1 m,Herbaceous,4
TAPR242,1,Jun 20 2002,0 - 1 m,Herbaceous,4
TAPR242,1,May 16 2014,0 - 1 m,Herbaceous,4
TAPR242,1,May 18 2010,0 - 1 m,Herbaceous,4
TAPR242,1,May 21 2018,0 - 1 m,Herbaceous,4
TAPR242,1,May 26 2004,0 - 1 m,Herbaceous,4
TAPR242,2,Jun 20 2002,0 - 1 m,Deciduous,1
TAPR242,2,Jun 20 2002,0 - 1 m,Herbaceous,4
TAPR242,2,May 26 2004,0 - 1 m,Herbaceous,4
TAPR242,3,Jun 20 2002,0 - 1 m,Herbaceous,4
TAPR242,3,May 26 2004,0 - 1 m,Herbaceous,4
TAPR242,4,Jun 20 2002,0 - 1 m,Deciduous,1
TAPR242,4,Jun 20 2002,0 - 1 m,Herbaceous,4
TAPR242,4,May 26 2004,0 - 1 m,Herbaceous,4
TAPR243,1,Jun  8 2008,0 - 1 m,Herbaceous,4
TAPR243,1,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR243,1,May 16 2014,0 - 1 m,Herbaceous,4
TAPR243,1,May 18 2010,0 - 1 m,Herbaceous,4
TAPR243,1,May 21 2018,0 - 1 m,Herbaceous,4
TAPR243,2,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR243,3,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR243,4,Jun 13 2002,0 - 1 m,Herbaceous,4
TAPR244,1,May 12 2010,0 - 1 m,Herbaceous,4
TAPR244,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR244,1,May 17 2007,0 - 1 m,Herbaceous,4
TAPR244,1,May 21 2002,0 - 1 m,Herbaceous,4
TAPR244,1,May 23 2018,0 - 1 m,Herbaceous,3
TAPR244,2,May 21 2002,0 - 1 m,Herbaceous,4
TAPR244,3,May 21 2002,0 - 1 m,Herbaceous,4
TAPR244,4,May 21 2002,0 - 1 m,Herbaceous,4
TAPR245,1,May 13 2014,0 - 1 m,Herbaceous,4
TAPR245,1,May 15 2010,0 - 1 m,Herbaceous,4
TAPR245,1,May 16 2006,0 - 1 m,Herbaceous,3
TAPR245,1,May 21 2002,0 - 1 m,Herbaceous,3
